id,perception,pragmatics,production,alpha,simScaling,pragWeight,costWeight,logLikelihood,posteriorProb
110,fc6,combined,nocost,28.84315114457122,6.682556115458146,0.15608949787495272,0,-17894.21265593955,-5.809142990314027
111,fc6,combined,nocost,28.84315114457122,7.1960994365741175,0.15608949787495272,0,-17894.728886323144,-6.907755278982138
112,fc6,combined,nocost,28.47234952062942,7.1960994365741175,0.15608949787495272,0,-17894.014837547533,-6.907755278982138
113,fc6,combined,nocost,28.779835989210053,7.1960994365741175,0.15608949787495272,0,-17894.576247018013,-6.214608098422191
114,fc6,combined,nocost,28.138749594336357,7.1960994365741175,0.15608949787495272,0,-17893.747537228624,-5.809142990314027
115,fc6,combined,nocost,27.40059170646595,7.1960994365741175,0.15608949787495272,0,-17894.453346260743,-6.214608098422191
116,fc6,combined,nocost,28.507221072615856,7.1960994365741175,0.15608949787495272,0,-17894.06341628899,-5.521460917862246
117,fc6,combined,nocost,28.305245563632546,7.1960994365741175,0.15608949787495272,0,-17893.836090651606,-5.521460917862246
118,fc6,combined,nocost,28.981519641429795,7.1960994365741175,0.15608949787495272,0,-17895.10608394496,-6.214608098422191
119,fc6,combined,nocost,28.981519641429795,6.646313265821807,0.15608949787495272,0,-17894.363306365278,-6.214608098422191
120,fc6,combined,nocost,28.981519641429795,7.1708810140627195,0.15608949787495272,0,-17894.95923362614,-6.907755278982138
121,fc6,combined,nocost,28.981519641429795,6.421914643463824,0.15608949787495272,0,-17895.555144740087,-5.809142990314027
122,fc6,combined,nocost,28.863245649216466,6.421914643463824,0.15608949787495272,0,-17895.659648829627,-6.214608098422191
123,fc6,combined,nocost,28.863245649216466,7.1324742622769985,0.15608949787495272,0,-17894.466445250422,-6.214608098422191
