id,perception,pragmatics,production,simScaling,pragWeight,costWeight, infWeight,logLikelihood,posteriorProb
151,human_full25k,combined,nocost,5.856372930647862,0.7845502694811963,0,3.903066341642007,-2347.9504664023393,-6.907755278982137
152,human_full25k,combined,nocost,5.856372930647862,0.7845502694811963,0,3.9880863568401668,-2348.097551411266,-5.809142990314028
153,human_full25k,combined,nocost,5.6710143000831215,0.7845502694811963,0,3.9880863568401668,-2348.922373662359,-6.907755278982137
154,human_full25k,combined,nocost,5.6710143000831215,0.7845502694811963,0,4.026533059267242,-2349.1792731158553,-6.907755278982137
155,human_full25k,combined,nocost,5.6710143000831215,0.7845502694811963,0,3.95884737633885,-2348.8385982348286,-6.907755278982137
156,human_full25k,combined,nocost,5.6710143000831215,0.7845502694811963,0,3.942804388027075,-2348.8341116208435,-6.214608098422191
157,human_full25k,combined,nocost,5.6710143000831215,0.7845502694811963,0,3.9009166358151255,-2348.9627330766248,-6.907755278982137
158,human_full25k,combined,nocost,5.904214800692105,0.7845502694811963,0,3.9009166358151255,-2347.7455861787985,-6.907755278982137
159,human_full25k,combined,nocost,5.904214800692105,0.7845502694811963,0,3.901746819284587,-2347.7432241803663,-6.907755278982137
160,human_full25k,combined,nocost,5.743612779046604,0.7845502694811963,0,3.901746819284587,-2348.529551066006,-6.907755278982137
161,human_full25k,combined,nocost,5.513124871593022,0.7845502694811963,0,3.901746819284587,-2350.056725059022,-6.907755278982137
162,human_full25k,combined,nocost,5.513124871593022,0.7845502694811963,0,3.8023155721535726,-2351.375432585271,-6.214608098422191
163,human_full25k,combined,nocost,5.914156700211622,0.7845502694811963,0,3.8023155721535726,-2348.5528286841122,-6.907755278982137
164,human_full25k,combined,nocost,5.914156700211622,0.7550072488666667,0,3.8023155721535726,-2349.4823609967098,-6.907755278982137
165,human_full25k,combined,nocost,5.914156700211622,0.7550072488666667,0,3.8872897302898273,-2348.129504123083,-6.214608098422191
166,human_full25k,combined,nocost,5.914156700211622,0.7714854610107313,0,3.8872897302898273,-2347.855998563807,-6.907755278982137
167,human_full25k,combined,nocost,6.642149074958636,0.7714854610107313,0,3.8872897302898273,-2346.291189514962,-6.907755278982137
168,human_full25k,combined,nocost,6.642149074958636,0.7714854610107313,0,3.9712228125711166,-2346.653689174706,-6.907755278982137
169,human_full25k,combined,nocost,6.642149074958636,0.6965429746672841,0,3.9712228125711166,-2345.59652679284,-6.907755278982137
170,human_full25k,combined,nocost,6.815608643466057,0.6965429746672841,0,3.9712228125711166,-2345.325391784802,-6.907755278982137
171,human_full25k,combined,nocost,6.815608643466057,0.6965429746672841,0,3.9801127524240405,-2345.2684848076424,-5.809142990314028
172,human_full25k,combined,nocost,6.825185561680758,0.6965429746672841,0,3.9801127524240405,-2345.2591381905595,-5.115995809754082
173,human_full25k,combined,nocost,6.825185561680758,0.7390801197328433,0,3.9801127524240405,-2345.8008235982506,-6.907755278982137
174,human_full25k,combined,nocost,6.295745432780297,0.7390801197328433,0,3.9801127524240405,-2346.2346507447137,-6.214608098422191
175,human_full25k,combined,nocost,6.46351048951976,0.7390801197328433,0,3.9801127524240405,-2345.9080811794433,-6.907755278982137
176,human_full25k,combined,nocost,6.46351048951976,0.7390801197328433,0,4.017632050782792,-2346.02799803854,-5.298317366548036
177,human_full25k,combined,nocost,6.46351048951976,0.7390801197328433,0,3.975117503555012,-2345.9037840635874,-6.907755278982137
178,human_full25k,combined,nocost,6.46351048951976,0.6824163638395119,0,3.975117503555012,-2346.3396002772447,-6.907755278982137
179,human_full25k,combined,nocost,6.156260323211033,0.6824163638395119,0,3.975117503555012,-2347.7872698237034,-5.809142990314028
180,human_full25k,combined,nocost,6.156260323211033,0.7797207806034425,0,3.975117503555012,-2347.102609089615,-6.907755278982137
181,human_full25k,combined,nocost,6.687212049165708,0.7797207806034425,0,3.975117503555012,-2347.1060455523893,-6.907755278982137
182,human_full25k,combined,nocost,6.687212049165708,0.7797207806034425,0,3.9775924248195906,-2347.135252992056,-6.907755278982137
183,human_full25k,combined,nocost,6.080658958080924,0.7797207806034425,0,3.9775924248195906,-2347.27286129316,-6.907755278982137
184,human_full25k,combined,nocost,6.3853408771024895,0.7797207806034425,0,3.9775924248195906,-2346.9027244919375,-6.214608098422191
185,human_full25k,combined,nocost,6.089549746307075,0.7797207806034425,0,3.9775924248195906,-2347.252771898439,-5.809142990314028
186,human_full25k,combined,nocost,6.089549746307075,0.8146289439043565,0,3.9775924248195906,-2348.342758606419,-6.907755278982137
187,human_full25k,combined,nocost,6.459683488600682,0.8146289439043565,0,3.9775924248195906,-2348.5848982225866,-5.809142990314028
188,human_full25k,combined,nocost,6.459683488600682,0.8146289439043565,0,3.8840978295563664,-2347.3872488382717,-6.907755278982137
189,human_full25k,combined,nocost,6.459683488600682,0.803304659108582,0,3.8840978295563664,-2347.0040565114587,-6.214608098422191
190,human_full25k,combined,nocost,6.027344258950926,0.803304659108582,0,3.8840978295563664,-2347.4343869113886,-6.907755278982137
191,human_full25k,combined,nocost,6.027344258950926,0.803304659108582,0,3.954016271679086,-2347.7612080209565,-6.907755278982137
192,human_full25k,combined,nocost,6.027344258950926,0.803304659108582,0,3.988183120079488,-2348.123021322406,-6.214608098422191
193,human_full25k,combined,nocost,6.027344258950926,0.803304659108582,0,3.971286337039426,-2347.9277373842983,-6.907755278982137
194,human_full25k,combined,nocost,6.027344258950926,0.803304659108582,0,3.9688791453241796,-2347.9025143128347,-6.907755278982137
195,human_full25k,combined,nocost,6.027344258950926,0.803304659108582,0,3.920767800219428,-2347.535762089812,-6.214608098422191
196,human_full25k,combined,nocost,5.733752880419829,0.803304659108582,0,3.920767800219428,-2348.527902125278,-6.907755278982137
197,human_full25k,combined,nocost,5.733752880419829,0.7825963033410168,0,3.920767800219428,-2348.5272609401304,-6.214608098422191
198,human_full25k,combined,nocost,5.733752880419829,0.8177461507353733,0,3.920767800219428,-2348.670393969705,-6.907755278982137
199,human_full25k,combined,nocost,5.9601302662804105,0.8177461507353733,0,3.920767800219428,-2347.995273225863,-6.907755278982137
200,human_full25k,combined,nocost,6.300162512920682,0.8177461507353733,0,3.920767800219428,-2347.7294463099206,-6.907755278982137
201,human_full25k,combined,nocost,6.300162512920682,0.8177461507353733,0,3.9483936098590684,-2348.073566155333,-6.907755278982137
202,human_full25k,combined,nocost,6.300162512920682,0.776193016747583,0,3.9483936098590684,-2346.657096380631,-6.907755278982137
203,human_full25k,combined,nocost,6.649932917592648,0.776193016747583,0,3.9483936098590684,-2346.6498708233594,-6.907755278982137
204,human_full25k,combined,nocost,6.649932917592648,0.6880898349020399,0,3.9483936098590684,-2345.9534555068076,-6.214608098422191
205,human_full25k,combined,nocost,6.649932917592648,0.6880898349020399,0,4.020601929841327,-2345.3383352621217,-6.907755278982137
206,human_full25k,combined,nocost,6.470493292611491,0.6880898349020399,0,4.020601929841327,-2345.7947473442114,-6.907755278982137
207,human_full25k,combined,nocost,6.470493292611491,0.6880898349020399,0,4.0352755186416935,-2345.7205268504313,-5.521460917862246
208,human_full25k,combined,nocost,6.470493292611491,0.6880898349020399,0,4.044455508286492,-2345.685934269144,-6.907755278982137
209,human_full25k,combined,nocost,6.470493292611491,0.6880898349020399,0,4.142663822600752,-2345.8762222135865,-6.214608098422191
210,human_full25k,combined,nocost,6.470493292611491,0.614019649752518,0,4.142663822600752,-2346.738804217087,-6.214608098422191
211,human_full25k,combined,nocost,6.303158655288662,0.614019649752518,0,4.142663822600752,-2347.659700640429,-5.521460917862246
212,human_full25k,combined,nocost,6.637248088105642,0.614019649752518,0,4.142663822600752,-2345.987628168314,-6.907755278982137
213,human_full25k,combined,nocost,6.637248088105642,0.6770481999717187,0,4.142663822600752,-2345.3929713515486,-6.907755278982137
214,human_full25k,combined,nocost,6.637248088105642,0.6323608912845051,0,4.142663822600752,-2345.5097599797396,-6.214608098422191
215,human_full25k,combined,nocost,6.637248088105642,0.6323608912845051,0,4.127967979319002,-2345.5835843318796,-6.907755278982137
216,human_full25k,combined,nocost,6.637248088105642,0.6323608912845051,0,4.172846200501668,-2345.427742061545,-5.809142990314028
217,human_full25k,combined,nocost,6.637248088105642,0.6255940566290625,0,4.172846200501668,-2345.52902801933,-6.907755278982137
218,human_full25k,combined,nocost,6.945234647478795,0.6255940566290625,0,4.172846200501668,-2344.725811675482,-6.214608098422191
219,human_full25k,combined,nocost,6.945234647478795,0.5927822099952063,0,4.172846200501668,-2345.363105178972,-6.907755278982137
220,human_full25k,combined,nocost,6.945234647478795,0.5927822099952063,0,4.172913859345847,-2345.362543473259,-6.907755278982137
221,human_full25k,combined,nocost,6.945234647478795,0.6206936510595704,0,4.172913859345847,-2344.766676943112,-6.907755278982137
222,human_full25k,combined,nocost,7.331484452007976,0.6206936510595704,0,4.172913859345847,-2344.3641858692276,-5.521460917862246
223,human_full25k,combined,nocost,7.331484452007976,0.6284105669609283,0,4.172913859345847,-2344.4156969752053,-6.214608098422191
224,human_full25k,combined,nocost,6.501841542497516,0.6284105669609283,0,4.172913859345847,-2345.986972712209,-6.907755278982137
225,human_full25k,combined,nocost,6.501841542497516,0.6720292383647577,0,4.172913859345847,-2345.8012640985744,-6.907755278982137
226,human_full25k,combined,nocost,6.804151479480852,0.6720292383647577,0,4.172913859345847,-2345.312647905977,-5.809142990314028
