id,perception,pragmatics,production,alpha,simScaling,pragWeight,costWeight,logLikelihood,posteriorProb
88,fc6,combined,cost,27.975410250651645,8.612789592240006,0.1284404261969032,0.017515698021567758,-17887.79642875516,-6.214608098422191
89,fc6,combined,cost,27.975410250651645,8.640395157039165,0.1284404261969032,0.017515698021567758,-17887.88817640191,-6.214608098422191
90,fc6,combined,cost,27.975410250651645,8.326780484989285,0.1284404261969032,0.017515698021567758,-17887.403671576245,-5.809142990314027
91,fc6,combined,cost,29.787644303108557,8.326780484989285,0.1284404261969032,0.017515698021567758,-17888.271878472755,-5.809142990314027
92,fc6,combined,cost,29.787644303108557,8.571826704312116,0.1284404261969032,0.017515698021567758,-17890.267157635582,-6.214608098422191
93,fc6,combined,cost,29.787644303108557,8.571826704312116,0.12612337330356266,0.017515698021567758,-17889.210035744956,-5.809142990314027
94,fc6,combined,cost,29.229443644552163,8.571826704312116,0.12612337330356266,0.017515698021567758,-17887.59586786143,-6.907755278982138
95,fc6,combined,cost,29.229443644552163,8.547259646933526,0.12612337330356266,0.017515698021567758,-17887.450564205534,-4.422848629194137
96,fc6,combined,cost,29.27620052907532,8.547259646933526,0.12612337330356266,0.017515698021567758,-17887.5452894458,-5.809142990314027
97,fc6,combined,cost,29.27620052907532,8.521277061663566,0.12612337330356266,0.017515698021567758,-17887.395189924482,-6.907755278982138
98,fc6,combined,cost,28.89105303637684,8.521277061663566,0.12612337330356266,0.017515698021567758,-17886.85282336235,-5.521460917862246
99,fc6,combined,cost,28.89105303637684,8.521277061663566,0.1212522682733836,0.017515698021567758,-17886.2659204119,-5.115995809754082
100,fc6,combined,cost,29.23797579118508,8.521277061663566,0.1212522682733836,0.017515698021567758,-17886.39564333995,-4.509860006183767
101,fc6,combined,cost,28.503370989864546,8.521277061663566,0.1212522682733836,0.017515698021567758,-17886.561711255334,-5.809142990314027
102,fc6,combined,cost,29.911041737854166,8.521277061663566,0.1212522682733836,0.017515698021567758,-17887.68323442008,-6.214608098422191
103,fc6,combined,cost,29.911041737854166,7.860051123425364,0.1212522682733836,0.017515698021567758,-17887.08923035885,-5.298317366548036
104,fc6,combined,cost,29.911041737854166,7.880313168279827,0.1212522682733836,0.017515698021567758,-17887.02721703315,-4.961845129926823
105,fc6,combined,cost,28.607278162174712,7.880313168279827,0.1212522682733836,0.017515698021567758,-17888.728509419587,-5.809142990314027
106,fc6,combined,cost,28.607278162174712,7.978879960253835,0.1212522682733836,0.017515698021567758,-17888.05519530773,-6.907755278982138
107,fc6,combined,cost,28.607278162174712,8.631723907776179,0.1212522682733836,0.017515698021567758,-17886.53533422498,-4.961845129926823
108,fc6,combined,cost,28.607278162174712,8.584474013186991,0.1212522682733836,0.017515698021567758,-17886.475341782832,-5.298317366548036
109,fc6,combined,cost,28.607278162174712,8.750357811339201,0.1212522682733836,0.017515698021567758,-17886.80166092691,-6.214608098422191
110,fc6,combined,cost,28.607278162174712,8.050238471012563,0.1212522682733836,0.017515698021567758,-17887.64089751199,-5.809142990314027
111,fc6,combined,cost,28.607278162174712,8.050238471012563,0.1212522682733836,0.013148712902168295,-17887.119914634823,-6.214608098422191
112,fc6,combined,cost,28.607278162174712,8.986301958560944,0.1212522682733836,0.013148712902168295,-17887.790170631903,-4.8283137373023015
113,fc6,combined,cost,28.607278162174712,8.632643708959224,0.1212522682733836,0.013148712902168295,-17886.3173129709,-4.422848629194137
114,fc6,combined,cost,28.45868119595837,8.632643708959224,0.1212522682733836,0.013148712902168295,-17886.391122224373,-5.115995809754082
115,fc6,combined,cost,28.8792065560146,8.632643708959224,0.1212522682733836,0.013148712902168295,-17886.362060783667,-5.115995809754082
116,fc6,combined,cost,28.820198342127785,8.632643708959224,0.1212522682733836,0.013148712902168295,-17886.33272456645,-6.907755278982138
117,fc6,combined,cost,29.23052207633504,8.632643708959224,0.1212522682733836,0.013148712902168295,-17886.759361504694,-5.809142990314027
118,fc6,combined,cost,29.23052207633504,8.326049878261982,0.1212522682733836,0.013148712902168295,-17885.98669410093,-4.710530701645918
119,fc6,combined,cost,28.69786225990452,8.326049878261982,0.1212522682733836,0.013148712902168295,-17886.123925728574,-6.214608098422191
120,fc6,combined,cost,28.69786225990452,8.326049878261982,0.12402476491406585,0.013148712902168295,-17886.022379129816,-4.961845129926823
121,fc6,combined,cost,29.133424553995013,8.326049878261982,0.12402476491406585,0.013148712902168295,-17886.077607765765,-5.809142990314027
122,fc6,combined,cost,29.58378697112132,8.326049878261982,0.12402476491406585,0.013148712902168295,-17886.743727953013,-6.907755278982138
123,fc6,combined,cost,29.167291986695474,8.326049878261982,0.12402476491406585,0.013148712902168295,-17886.106351113303,-6.907755278982138
124,fc6,combined,cost,29.167291986695474,8.093731578905134,0.12402476491406585,0.013148712902168295,-17885.963735546415,-6.907755278982138
125,fc6,combined,cost,29.167291986695474,8.472691205330191,0.12402476491406585,0.013148712902168295,-17886.541670765517,-5.809142990314027
126,fc6,combined,cost,28.640109093805837,8.472691205330191,0.12402476491406585,0.013148712902168295,-17886.208073521353,-5.809142990314027
127,fc6,combined,cost,29.02722686988573,8.472691205330191,0.12402476491406585,0.013148712902168295,-17886.369193942613,-4.710530701645918
128,fc6,combined,cost,28.813605964914288,8.472691205330191,0.12402476491406585,0.013148712902168295,-17886.222604108647,-6.214608098422191
129,fc6,combined,cost,28.813605964914288,8.270974412094803,0.12402476491406585,0.013148712902168295,-17885.956913196154,-5.809142990314027
130,fc6,combined,cost,28.39235241151861,8.270974412094803,0.12402476491406585,0.013148712902168295,-17886.398915548943,-5.521460917862246
131,fc6,combined,cost,29.25125367196511,8.270974412094803,0.12402476491406585,0.013148712902168295,-17886.08095745159,-5.521460917862246
132,fc6,combined,cost,29.736307481425925,8.270974412094803,0.12402476491406585,0.013148712902168295,-17886.896230591603,-6.907755278982138
133,fc6,combined,cost,29.436467321505383,8.270974412094803,0.12402476491406585,0.013148712902168295,-17886.30909358924,-5.521460917862246
134,fc6,combined,cost,28.740380997549824,8.270974412094803,0.12402476491406585,0.013148712902168295,-17885.99383354616,-5.115995809754082
135,fc6,combined,cost,28.740380997549824,8.205338046886027,0.12402476491406585,0.013148712902168295,-17886.033097753352,-5.809142990314027
136,fc6,combined,cost,28.740380997549824,8.205338046886027,0.12402476491406585,0.018132927791491345,-17886.475186967178,-4.509860006183767
137,fc6,combined,cost,28.16195748051815,8.205338046886027,0.12402476491406585,0.018132927791491345,-17887.74111363776,-4.509860006183767
138,fc6,combined,cost,28.675585414831506,8.205338046886027,0.12402476491406585,0.018132927791491345,-17886.564666148955,-5.809142990314027
139,fc6,combined,cost,28.271813599869013,8.205338046886027,0.12402476491406585,0.018132927791491345,-17887.41913622379,-4.961845129926823
140,fc6,combined,cost,29.790709389580226,8.205338046886027,0.12402476491406585,0.018132927791491345,-17886.81261456319,-5.809142990314027
141,fc6,combined,cost,28.650386344029588,8.205338046886027,0.12402476491406585,0.018132927791491345,-17886.602998464386,-6.907755278982138
142,fc6,combined,cost,28.650386344029588,8.487238236237317,0.12402476491406585,0.018132927791491345,-17886.54357126064,-6.907755278982138
143,fc6,combined,cost,28.650386344029588,7.768121884670109,0.12402476491406585,0.018132927791491345,-17888.63073025604,-6.214608098422191
144,fc6,combined,cost,28.650386344029588,7.768121884670109,0.14720122595317686,0.018132927791491345,-17888.67149606026,-4.710530701645918
145,fc6,combined,cost,28.650386344029588,7.677583754528314,0.14720122595317686,0.018132927791491345,-17888.240750662007,-5.809142990314027
146,fc6,combined,cost,29.254530391709913,7.677583754528314,0.14720122595317686,0.018132927791491345,-17889.154999258175,-5.809142990314027
147,fc6,combined,cost,27.813167227240985,7.677583754528314,0.14720122595317686,0.018132927791491345,-17888.879549837882,-6.907755278982138
148,fc6,combined,cost,27.813167227240985,7.731421037577093,0.14720122595317686,0.018132927791491345,-17888.92154061119,-4.509860006183767
149,fc6,combined,cost,28.937829483109308,7.731421037577093,0.14720122595317686,0.018132927791491345,-17888.844939563904,-6.214608098422191
150,fc6,combined,cost,28.937829483109308,7.621558791957796,0.14720122595317686,0.018132927791491345,-17888.259496388928,-4.961845129926823
151,fc6,combined,cost,28.937829483109308,7.621558791957796,0.14720122595317686,0.02124991910084915,-17888.942852379532,-6.214608098422191
152,fc6,combined,cost,28.573074730084915,7.621558791957796,0.14720122595317686,0.02124991910084915,-17888.789232870215,-6.214608098422191
153,fc6,combined,cost,28.573074730084915,7.15394104225561,0.14720122595317686,0.02124991910084915,-17889.336345557545,-6.214608098422191
154,fc6,combined,cost,28.18376900920996,7.15394104225561,0.14720122595317686,0.02124991910084915,-17890.418558846806,-6.907755278982138
155,fc6,combined,cost,29.09108016315745,7.15394104225561,0.14720122595317686,0.02124991910084915,-17888.628473094952,-6.214608098422191
156,fc6,combined,cost,29.09108016315745,7.1318481038324535,0.14720122595317686,0.02124991910084915,-17888.689028844085,-6.907755278982138
157,fc6,combined,cost,29.181468574773945,7.1318481038324535,0.14720122595317686,0.02124991910084915,-17888.64108259443,-5.298317366548036
158,fc6,combined,cost,29.422164687458448,7.1318481038324535,0.14720122595317686,0.02124991910084915,-17888.633376400066,-5.809142990314027
159,fc6,combined,cost,28.803342901194945,7.1318481038324535,0.14720122595317686,0.02124991910084915,-17889.00729039127,-5.521460917862246
160,fc6,combined,cost,28.803342901194945,6.945657500065862,0.14720122595317686,0.02124991910084915,-17890.048796009873,-6.907755278982138
161,fc6,combined,cost,28.803342901194945,6.945657500065862,0.13975981785915814,0.02124991910084915,-17891.664505648285,-5.298317366548036
162,fc6,combined,cost,28.803342901194945,7.389726723078637,0.13975981785915814,0.02124991910084915,-17888.360474271085,-5.298317366548036
163,fc6,combined,cost,28.803342901194945,7.642311166971923,0.13975981785915814,0.02124991910084915,-17887.76295491833,-6.907755278982138
164,fc6,combined,cost,28.608185175321694,7.642311166971923,0.13975981785915814,0.02124991910084915,-17887.948377713514,-5.298317366548036
165,fc6,combined,cost,28.608185175321694,8.147373544517906,0.13975981785915814,0.02124991910084915,-17889.090384369196,-4.605170185988091
166,fc6,combined,cost,28.608185175321694,8.147373544517906,0.12365257549099648,0.02124991910084915,-17887.845579641555,-5.298317366548036
167,fc6,combined,cost,28.608185175321694,8.147373544517906,0.12365257549099648,0.01861873881927618,-17886.9875302809,-6.214608098422191
168,fc6,combined,cost,28.608185175321694,8.560583878774196,0.12365257549099648,0.01861873881927618,-17886.764066084586,-6.907755278982138
169,fc6,combined,cost,28.343245480890058,8.560583878774196,0.12365257549099648,0.01861873881927618,-17887.00955374269,-6.907755278982138
170,fc6,combined,cost,28.262778470559077,8.560583878774196,0.12365257549099648,0.01861873881927618,-17887.128361104133,-5.298317366548036
171,fc6,combined,cost,29.273575875542857,8.560583878774196,0.12365257549099648,0.01861873881927618,-17887.114921992066,-6.907755278982138
172,fc6,combined,cost,29.273575875542857,8.362999417353421,0.12365257549099648,0.01861873881927618,-17886.479935610132,-6.214608098422191
173,fc6,combined,cost,29.273575875542857,8.279471786227077,0.12365257549099648,0.01861873881927618,-17886.356072765677,-6.214608098422191
174,fc6,combined,cost,28.94816873251928,8.279471786227077,0.12365257549099648,0.01861873881927618,-17886.34923729219,-6.907755278982138
175,fc6,combined,cost,29.398531752827697,8.279471786227077,0.12365257549099648,0.01861873881927618,-17886.44402564975,-6.214608098422191
176,fc6,combined,cost,29.33337202911345,8.279471786227077,0.12365257549099648,0.01861873881927618,-17886.392294532754,-5.809142990314027
177,fc6,combined,cost,29.68166605758152,8.279471786227077,0.12365257549099648,0.01861873881927618,-17886.816228858916,-4.8283137373023015
178,fc6,combined,cost,29.68166605758152,8.35197275923565,0.12365257549099648,0.01861873881927618,-17887.027154457228,-5.115995809754082
179,fc6,combined,cost,28.477425662712246,8.35197275923565,0.12365257549099648,0.01861873881927618,-17886.810209042495,-5.809142990314027
180,fc6,combined,cost,28.330887556512646,8.35197275923565,0.12365257549099648,0.01861873881927618,-17887.090595237773,-6.907755278982138
181,fc6,combined,cost,29.755747741538855,8.35197275923565,0.12365257549099648,0.01861873881927618,-17887.183542284183,-5.809142990314027
182,fc6,combined,cost,29.755747741538855,7.631757397204637,0.12365257549099648,0.01861873881927618,-17887.82737113892,-6.214608098422191
183,fc6,combined,cost,29.755747741538855,7.792640149593352,0.12365257549099648,0.01861873881927618,-17887.114258214115,-5.809142990314027
184,fc6,combined,cost,29.755747741538855,7.792640149593352,0.12779189539141975,0.01861873881927618,-17886.79085912827,-6.907755278982138
185,fc6,combined,cost,29.755747741538855,7.792640149593352,0.1366783580742779,0.01861873881927618,-17887.813680370975,-5.809142990314027
186,fc6,combined,cost,28.64267974111059,7.792640149593352,0.1366783580742779,0.01861873881927618,-17886.90412102856,-6.907755278982138
187,fc6,combined,cost,28.81853882122573,7.792640149593352,0.1366783580742779,0.01861873881927618,-17886.79588419381,-4.961845129926823
188,fc6,combined,cost,28.81853882122573,7.792640149593352,0.1366783580742779,0.025564319887501144,-17889.477882805833,-6.214608098422191
189,fc6,combined,cost,28.81853882122573,7.664440092165022,0.1366783580742779,0.025564319887501144,-17889.677461913285,-6.907755278982138
190,fc6,combined,cost,28.81853882122573,7.198997896164656,0.1366783580742779,0.025564319887501144,-17892.342963861178,-4.8283137373023015
191,fc6,combined,cost,28.81853882122573,7.692800737451763,0.1366783580742779,0.025564319887501144,-17889.61353689555,-6.214608098422191
192,fc6,combined,cost,29.37363869441509,7.692800737451763,0.1366783580742779,0.025564319887501144,-17889.423319916936,-4.605170185988091
193,fc6,combined,cost,29.69986500782436,7.692800737451763,0.1366783580742779,0.025564319887501144,-17889.744409781397,-5.521460917862246
194,fc6,combined,cost,29.69986500782436,7.508046950213611,0.1366783580742779,0.025564319887501144,-17889.720572805076,-4.961845129926823
195,fc6,combined,cost,29.605665392068936,7.508046950213611,0.1366783580742779,0.025564319887501144,-17889.66449909998,-6.214608098422191
196,fc6,combined,cost,29.497666764998268,7.508046950213611,0.1366783580742779,0.025564319887501144,-17889.632444748408,-6.214608098422191
197,fc6,combined,cost,29.497666764998268,7.447560962289572,0.1366783580742779,0.025564319887501144,-17889.778824355093,-6.907755278982138
198,fc6,combined,cost,29.88506700364527,7.447560962289572,0.1366783580742779,0.025564319887501144,-17889.960807330066,-6.907755278982138
199,fc6,combined,cost,29.88506700364527,7.447560962289572,0.13493010876700307,0.025564319887501144,-17889.96161722753,-5.809142990314027
200,fc6,combined,cost,29.88506700364527,7.504676973447204,0.13493010876700307,0.025564319887501144,-17889.853236992833,-5.809142990314027
201,fc6,combined,cost,29.88506700364527,7.504676973447204,0.13493010876700307,0.02167062655841248,-17888.106444993642,-6.214608098422191
202,fc6,combined,cost,29.88506700364527,8.056123808957636,0.13493010876700307,0.02167062655841248,-17889.726993191267,-6.907755278982138
203,fc6,combined,cost,28.82581669414132,8.056123808957636,0.13493010876700307,0.02167062655841248,-17887.805079858383,-5.809142990314027
204,fc6,combined,cost,28.45025305469975,8.056123808957636,0.13493010876700307,0.02167062655841248,-17887.95075485175,-5.521460917862246
205,fc6,combined,cost,29.118791343353504,8.056123808957636,0.13493010876700307,0.02167062655841248,-17887.996227264714,-5.809142990314027
206,fc6,combined,cost,28.32807986083663,8.056123808957636,0.13493010876700307,0.02167062655841248,-17888.094153490074,-5.521460917862246
207,fc6,combined,cost,28.32807986083663,7.9794791718013585,0.13493010876700307,0.02167062655841248,-17888.092550295638,-6.907755278982138
208,fc6,combined,cost,28.82174901126061,7.9794791718013585,0.13493010876700307,0.02167062655841248,-17887.651951825672,-6.214608098422191
209,fc6,combined,cost,29.340425945296325,7.9794791718013585,0.13493010876700307,0.02167062655841248,-17888.003604543665,-6.214608098422191
210,fc6,combined,cost,29.340425945296325,7.859498818870634,0.13493010876700307,0.02167062655841248,-17887.678401821395,-4.8283137373023015
211,fc6,combined,cost,28.892206603953692,7.859498818870634,0.13493010876700307,0.02167062655841248,-17887.540421115373,-6.214608098422191
212,fc6,combined,cost,29.07657192685132,7.859498818870634,0.13493010876700307,0.02167062655841248,-17887.522995609514,-5.521460917862246
213,fc6,combined,cost,29.07657192685132,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.511314140324,-5.298317366548036
214,fc6,combined,cost,28.834089248622355,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.65539227012,-6.907755278982138
215,fc6,combined,cost,29.210094222769108,7.7555275349877775,0.13493010876700307,0.02167062655841248,-17887.508648767507,-4.710530701645918
