id,perception,pragmatics,production,simScaling,pragWeight,costWeight,infWeight,logLikelihood,posteriorProb
65,human_full25k,S1,cost,5.09838693368333,1,2.6169514506392915,3.7179739207867435,-2366.0465476857844,-6.907755278982137
66,human_full25k,S1,cost,5.09838693368333,1,2.6169514506392915,3.634143779912791,-2366.651082760776,-6.907755278982137
67,human_full25k,S1,cost,5.09838693368333,1,2.6169514506392915,3.6913854293188195,-2366.1361032150653,-6.907755278982137
68,human_full25k,S1,cost,5.09838693368333,1,2.6845239642512992,3.6913854293188195,-2367.231865903535,-6.907755278982137
69,human_full25k,S1,cost,5.09838693368333,1,2.6845239642512992,3.640748961892948,-2367.678744197552,-6.214608098422191
70,human_full25k,S1,cost,5.123694573750198,1,2.6845239642512992,3.640748961892948,-2367.6050884653437,-6.907755278982137
71,human_full25k,S1,cost,5.123694573750198,1,2.6738934566321295,3.640748961892948,-2367.4280913425314,-6.907755278982137
72,human_full25k,S1,cost,5.123694573750198,1,2.7108220526711575,3.640748961892948,-2368.046378823386,-6.907755278982137
73,human_full25k,S1,cost,5.123694573750198,1,2.7108220526711575,3.6466667041711585,-2367.978999870121,-6.907755278982137
74,human_full25k,S1,cost,4.955214296091885,1,2.7108220526711575,3.6466667041711585,-2368.616140783042,-6.214608098422191
75,human_full25k,S1,cost,5.251251529257245,1,2.7108220526711575,3.6466667041711585,-2367.7604148200217,-6.907755278982137
76,human_full25k,S1,cost,5.251251529257245,1,2.629236513636595,3.6466667041711585,-2366.3993060890207,-6.907755278982137
77,human_full25k,S1,cost,5.251251529257245,1,2.629236513636595,3.6417098218224466,-2366.4397243005724,-6.214608098422191
78,human_full25k,S1,cost,5.304868124759087,1,2.629236513636595,3.6417098218224466,-2366.401025596494,-6.907755278982137
79,human_full25k,S1,cost,5.304868124759087,1,2.629236513636595,3.724718957201233,-2366.253448235766,-6.907755278982137
80,human_full25k,S1,cost,5.304868124759087,1,2.629236513636595,3.6796047649730044,-2366.219781154992,-6.907755278982137
81,human_full25k,S1,cost,5.304868124759087,1,2.629236513636595,3.719638406013339,-2366.2362765362927,-6.907755278982137
82,human_full25k,S1,cost,5.137480046081284,1,2.629236513636595,3.719638406013339,-2366.197189185563,-5.809142990314028
83,human_full25k,S1,cost,5.137480046081284,1,2.629236513636595,3.7425469618405045,-2366.2188450742287,-6.907755278982137
84,human_full25k,S1,cost,5.137480046081284,1,2.5991061440372647,3.7425469618405045,-2365.743188524981,-6.907755278982137
85,human_full25k,S1,cost,5.137480046081284,1,2.5991061440372647,3.76935649983505,-2365.8585783700278,-6.214608098422191
86,human_full25k,S1,cost,5.137480046081284,1,2.65074412657196,3.76935649983505,-2366.672178012127,-6.214608098422191
87,human_full25k,S1,cost,5.137480046081284,1,2.6837202563529527,3.76935649983505,-2367.201692395453,-5.809142990314028
88,human_full25k,S1,cost,5.137480046081284,1,2.5914183387053424,3.76935649983505,-2365.739085523241,-6.907755278982137
89,human_full25k,S1,cost,5.137480046081284,1,2.643269604378858,3.76935649983505,-2366.5532309552896,-6.907755278982137
90,human_full25k,S1,cost,4.851381271011465,1,2.643269604378858,3.76935649983505,-2367.0180249458217,-5.809142990314028
91,human_full25k,S1,cost,4.851381271011465,1,2.643269604378858,3.8022052723007587,-2367.0604377004597,-6.907755278982137
92,human_full25k,S1,cost,4.851381271011465,1,2.643269604378858,3.743655792599455,-2367.0826529687174,-6.214608098422191
93,human_full25k,S1,cost,4.851381271011465,1,2.643269604378858,3.7780022252337675,-2367.015656878627,-6.907755278982137
94,human_full25k,S1,cost,4.851381271011465,1,2.643269604378858,3.7060159640489867,-2367.3345192617267,-6.907755278982137
95,human_full25k,S1,cost,5.464608688179763,1,2.643269604378858,3.7060159640489867,-2366.7399337150537,-6.214608098422191
96,human_full25k,S1,cost,5.464608688179763,1,2.643269604378858,3.7509218875151866,-2367.0704377961133,-5.809142990314028
97,human_full25k,S1,cost,5.464608688179763,1,2.5613527015554873,3.7509218875151866,-2365.758558569356,-6.907755278982137
98,human_full25k,S1,cost,5.464608688179763,1,2.5613527015554873,3.8315855092038937,-2367.0205564002267,-6.907755278982137
99,human_full25k,S1,cost,5.464608688179763,1,2.5613527015554873,3.816694145021401,-2366.7265795171015,-6.907755278982137
100,human_full25k,S1,cost,5.464608688179763,1,2.564232220576827,3.816694145021401,-2366.7711637913867,-6.907755278982137
101,human_full25k,S1,cost,5.464608688179763,1,2.583590273019042,3.816694145021401,-2367.072438874144,-6.907755278982137
102,human_full25k,S1,cost,5.464608688179763,1,2.50658918531585,3.816694145021401,-2365.8900800796705,-6.907755278982137
103,human_full25k,S1,cost,5.049574020362921,1,2.50658918531585,3.816694145021401,-2364.8392434625953,-6.907755278982137
104,human_full25k,S1,cost,5.049574020362921,1,2.50658918531585,3.7912962292210004,-2364.613810998331,-5.521460917862246
105,human_full25k,S1,cost,5.049574020362921,1,2.50658918531585,3.8107822070756,-2364.779467098142,-6.907755278982137
106,human_full25k,S1,cost,5.049574020362921,1,2.50658918531585,3.827653761133484,-2364.961708129475,-6.907755278982137
107,human_full25k,S1,cost,5.049574020362921,1,2.50658918531585,3.835100307380843,-2365.0535186538773,-6.907755278982137
108,human_full25k,S1,cost,4.954630844911318,1,2.50658918531585,3.835100307380843,-2365.064610861981,-5.809142990314028
109,human_full25k,S1,cost,4.954630844911318,1,2.5647424152865907,3.835100307380843,-2365.916745894157,-6.907755278982137
110,human_full25k,S1,cost,4.954630844911318,1,2.589559231453004,3.835100307380843,-2366.28787833824,-5.115995809754082
111,human_full25k,S1,cost,4.954630844911318,1,2.57982520988915,3.835100307380843,-2366.14177586289,-6.907755278982137
112,human_full25k,S1,cost,5.452272468664918,1,2.57982520988915,3.835100307380843,-2367.3160976702766,-6.907755278982137
113,human_full25k,S1,cost,5.452272468664918,1,2.521548872131654,3.835100307380843,-2366.423728540568,-6.214608098422191
114,human_full25k,S1,cost,5.452272468664918,1,2.521548872131654,3.788125132568095,-2365.5731861461845,-6.214608098422191
115,human_full25k,S1,cost,4.526594508254861,1,2.521548872131654,3.788125132568095,-2367.109573254517,-6.907755278982137
116,human_full25k,S1,cost,4.526594508254861,1,2.5367058091551304,3.788125132568095,-2367.3278633022082,-6.907755278982137
117,human_full25k,S1,cost,4.526594508254861,1,2.5367058091551304,3.8057660697927167,-2367.2319205757217,-6.907755278982137
118,human_full25k,S1,cost,4.526594508254861,1,2.5303825801422217,3.8057660697927167,-2367.14114495738,-6.907755278982137
119,human_full25k,S1,cost,4.526594508254861,1,2.556884315626428,3.8057660697927167,-2367.523559042324,-6.907755278982137
120,human_full25k,S1,cost,5.147440742058405,1,2.556884315626428,3.8057660697927167,-2365.528772375272,-6.907755278982137
121,human_full25k,S1,cost,5.147440742058405,1,2.556884315626428,3.782150241635019,-2365.30288330619,-6.907755278982137
122,human_full25k,S1,cost,5.147440742058405,1,2.556884315626428,3.8603715194747097,-2366.319316383161,-6.907755278982137
123,human_full25k,S1,cost,5.147440742058405,1,2.556884315626428,3.868924126436349,-2366.4765640576456,-5.809142990314028
124,human_full25k,S1,cost,5.147440742058405,1,2.556884315626428,3.8210911309528433,-2365.7130822751037,-6.907755278982137
125,human_full25k,S1,cost,5.147440742058405,1,2.556884315626428,3.7416747876503793,-2365.0818684935007,-6.907755278982137
126,human_full25k,S1,cost,5.147440742058405,1,2.6101783001067758,3.7416747876503793,-2365.9121930274114,-6.907755278982137
127,human_full25k,S1,cost,5.147440742058405,1,2.6101783001067758,3.6928327990786896,-2365.940535820016,-6.907755278982137
128,human_full25k,S1,cost,5.147440742058405,1,2.574601142150387,3.6928327990786896,-2365.3769482634716,-6.907755278982137
129,human_full25k,S1,cost,5.147440742058405,1,2.574601142150387,3.6831667158466357,-2365.418636436025,-6.214608098422191
130,human_full25k,S1,cost,5.132295045282314,1,2.574601142150387,3.6831667158466357,-2365.443792686824,-5.809142990314028
131,human_full25k,S1,cost,5.132295045282314,1,2.574601142150387,3.7013870642083537,-2365.36943429967,-5.809142990314028
132,human_full25k,S1,cost,5.419991916149547,1,2.574601142150387,3.7013870642083537,-2365.4979887579507,-6.907755278982137
133,human_full25k,S1,cost,5.419991916149547,1,2.6196835347649507,3.7013870642083537,-2366.224724393785,-6.907755278982137
134,human_full25k,S1,cost,6.174272754125349,1,2.6196835347649507,3.7013870642083537,-2370.6511138554733,-6.214608098422191
135,human_full25k,S1,cost,6.174272754125349,1,2.646915464484498,3.7013870642083537,-2371.119001641745,-6.907755278982137
136,human_full25k,S1,cost,6.174272754125349,1,2.608020140013055,3.7013870642083537,-2370.452320004711,-6.907755278982137
137,human_full25k,S1,cost,6.174272754125349,1,2.608020140013055,3.6338249841293067,-2369.6432464118607,-6.907755278982137
138,human_full25k,S1,cost,6.174272754125349,1,2.623726272928381,3.6338249841293067,-2369.914794829303,-6.214608098422191
139,human_full25k,S1,cost,6.174272754125349,1,2.558183008593992,3.6338249841293067,-2368.793182296276,-6.907755278982137
140,human_full25k,S1,cost,6.174272754125349,1,2.558183008593992,3.6184174102137483,-2368.6890318669657,-6.907755278982137
141,human_full25k,S1,cost,6.174272754125349,1,2.574448393538562,3.6184174102137483,-2368.9653890577424,-6.214608098422191
142,human_full25k,S1,cost,5.92170663276959,1,2.574448393538562,3.6184174102137483,-2367.2739880889835,-6.907755278982137
143,human_full25k,S1,cost,5.92170663276959,1,2.574448393538562,3.6140467264085014,-2367.2686554040165,-5.521460917862246
144,human_full25k,S1,cost,5.92170663276959,1,2.5087963916967713,3.6140467264085014,-2366.180797826395,-6.907755278982137
145,human_full25k,S1,cost,6.081347062160159,1,2.5087963916967713,3.6140467264085014,-2367.1659076712763,-6.907755278982137
146,human_full25k,S1,cost,6.081347062160159,1,2.5087963916967713,3.5753433001184307,-2367.1175916702123,-6.907755278982137
147,human_full25k,S1,cost,6.081347062160159,1,2.5087963916967713,3.6241330094060293,-2367.211393598797,-6.907755278982137
148,human_full25k,S1,cost,6.081347062160159,1,2.5087963916967713,3.6859306814167425,-2367.7812993796424,-6.214608098422191
149,human_full25k,S1,cost,6.081347062160159,1,2.485195798930147,3.6859306814167425,-2367.3998677054196,-5.521460917862246
150,human_full25k,S1,cost,6.081347062160159,1,2.485195798930147,3.633362225560827,-2366.879059027383,-6.907755278982137
151,human_full25k,S1,cost,6.081347062160159,1,2.532730246068977,3.633362225560827,-2367.660112478066,-6.907755278982137
152,human_full25k,S1,cost,6.001448526059821,1,2.532730246068977,3.633362225560827,-2367.1123401904815,-6.907755278982137
153,human_full25k,S1,cost,5.7733648083918325,1,2.532730246068977,3.633362225560827,-2365.85408833126,-6.907755278982137
154,human_full25k,S1,cost,5.7733648083918325,1,2.532730246068977,3.646700271082615,-2365.8800253761137,-6.907755278982137
155,human_full25k,S1,cost,5.7733648083918325,1,2.532730246068977,3.6729338647276735,-2365.9997892478577,-6.214608098422191
156,human_full25k,S1,cost,5.7733648083918325,1,2.521453048186163,3.6729338647276735,-2365.81825988858,-6.907755278982137
157,human_full25k,S1,cost,5.472363588614902,1,2.521453048186163,3.6729338647276735,-2364.7110866535436,-6.907755278982137
158,human_full25k,S1,cost,5.472363588614902,1,2.4672075115329983,3.6729338647276735,-2363.8679982397293,-6.907755278982137
159,human_full25k,S1,cost,5.472363588614902,1,2.4582283326056125,3.6729338647276735,-2363.7305158235613,-6.907755278982137
160,human_full25k,S1,cost,5.472363588614902,1,2.4582283326056125,3.6413827864547796,-2363.7669526065315,-6.214608098422191
161,human_full25k,S1,cost,5.472363588614902,1,2.4582283326056125,3.550497703469794,-2364.628992663541,-6.907755278982137
162,human_full25k,S1,cost,5.472363588614902,1,2.4582283326056125,3.505941248224923,-2365.47289383044,-6.907755278982137
163,human_full25k,S1,cost,5.472363588614902,1,2.439061815827624,3.505941248224923,-2365.1688948371952,-6.907755278982137
164,human_full25k,S1,cost,5.529837747754348,1,2.439061815827624,3.505941248224923,-2365.11206387312,-5.521460917862246
165,human_full25k,S1,cost,5.529837747754348,1,2.377220890071613,3.505941248224923,-2364.14630417933,-6.907755278982137
166,human_full25k,S1,cost,5.529837747754348,1,2.377220890071613,3.4807258267421943,-2364.7121441158115,-6.907755278982137
167,human_full25k,S1,cost,5.529837747754348,1,2.377220890071613,3.5682296475689297,-2363.136429734337,-6.214608098422191
168,human_full25k,S1,cost,5.529837747754348,1,2.3996988995121966,3.5682296475689297,-2363.4787283480846,-6.907755278982137
169,human_full25k,S1,cost,5.188548240000369,1,2.3996988995121966,3.5682296475689297,-2363.996770531042,-6.907755278982137
170,human_full25k,S1,cost,5.188548240000369,1,2.3996988995121966,3.610246448287217,-2363.3175610407893,-6.907755278982137
171,human_full25k,S1,cost,5.188548240000369,1,2.4105112304079723,3.610246448287217,-2363.478126245597,-6.907755278982137
172,human_full25k,S1,cost,5.188548240000369,1,2.4105112304079723,3.657007879696216,-2363.0065460354294,-6.907755278982137
173,human_full25k,S1,cost,5.188548240000369,1,2.332319715492153,3.657007879696216,-2361.8799700916393,-6.907755278982137
174,human_full25k,S1,cost,5.188548240000369,1,2.309086312322369,3.657007879696216,-2361.554063352729,-6.907755278982137
175,human_full25k,S1,cost,5.188548240000369,1,2.3092790381408608,3.657007879696216,-2361.5567500591296,-6.214608098422191
176,human_full25k,S1,cost,5.188548240000369,1,2.3092790381408608,3.7079397955112623,-2361.4002075568114,-6.907755278982137
177,human_full25k,S1,cost,5.188548240000369,1,2.3092790381408608,3.6395837249914678,-2361.690378268012,-6.214608098422191
178,human_full25k,S1,cost,5.188548240000369,1,2.3092790381408608,3.6360674764401226,-2361.7223496832894,-6.907755278982137
179,human_full25k,S1,cost,5.188548240000369,1,2.3092790381408608,3.6908473534046995,-2361.414163563431,-5.521460917862246
180,human_full25k,S1,cost,5.272834854484478,1,2.3092790381408608,3.6908473534046995,-2361.3645480967984,-6.214608098422191
181,human_full25k,S1,cost,5.272834854484478,1,2.3170709757949113,3.6908473534046995,-2361.4730138212067,-6.214608098422191
182,human_full25k,S1,cost,5.272834854484478,1,2.3573009700235277,3.6908473534046995,-2362.0402969182596,-6.907755278982137
183,human_full25k,S1,cost,5.272834854484478,1,2.267953019636986,3.6908473534046995,-2360.796961081589,-6.907755278982137
184,human_full25k,S1,cost,5.272834854484478,1,2.212903550281079,3.6908473534046995,-2360.0610955857073,-6.214608098422191
185,human_full25k,S1,cost,5.272834854484478,1,2.212903550281079,3.6888719805437526,-2360.060884754891,-6.907755278982137
186,human_full25k,S1,cost,5.272834854484478,1,2.212903550281079,3.594488696744847,-2360.662949585687,-6.907755278982137
187,human_full25k,S1,cost,5.942255000457528,1,2.212903550281079,3.594488696744847,-2361.75305605379,-6.907755278982137
188,human_full25k,S1,cost,5.868490482825925,1,2.212903550281079,3.594488696744847,-2361.4074186124853,-6.907755278982137
189,human_full25k,S1,cost,5.868490482825925,1,2.212903550281079,3.652965604613524,-2361.5598283047707,-6.907755278982137
190,human_full25k,S1,cost,5.868490482825925,1,2.183764546808818,3.652965604613524,-2361.156895559306,-5.809142990314028
191,human_full25k,S1,cost,5.868490482825925,1,2.1052074543740673,3.652965604613524,-2360.1031713795646,-6.907755278982137
192,human_full25k,S1,cost,5.868490482825925,1,2.1052074543740673,3.669608962011149,-2360.2358598768537,-5.809142990314028
193,human_full25k,S1,cost,5.868490482825925,1,2.095530298612595,3.669608962011149,-2360.109950573899,-6.214608098422191
194,human_full25k,S1,cost,5.868490482825925,1,2.095530298612595,3.613788071914474,-2359.807228462294,-6.907755278982137
195,human_full25k,S1,cost,5.868490482825925,1,2.095530298612595,3.6579998851107254,-2360.013163670011,-6.907755278982137
196,human_full25k,S1,cost,5.868490482825925,1,2.095530298612595,3.6107851060912997,-2359.802681811411,-6.907755278982137
197,human_full25k,S1,cost,5.868490482825925,1,2.1162616494149895,3.6107851060912997,-2360.077757167733,-6.907755278982137
198,human_full25k,S1,cost,5.868490482825925,1,2.190678790841972,3.6107851060912997,-2361.092573928324,-6.907755278982137
199,human_full25k,S1,cost,5.868490482825925,1,2.247790276382642,3.6107851060912997,-2361.9002018979713,-6.214608098422191
200,human_full25k,S1,cost,5.868490482825925,1,2.247790276382642,3.5485889095505763,-2362.115977633621,-5.298317366548036
201,human_full25k,S1,cost,5.868490482825925,1,2.312434593644733,3.5485889095505763,-2363.074725375525,-6.214608098422191
202,human_full25k,S1,cost,5.868490482825925,1,2.312434593644733,3.611562883683206,-2362.844620129327,-6.907755278982137
203,human_full25k,S1,cost,5.868490482825925,1,2.312434593644733,3.6534011514115936,-2362.98748649693,-6.214608098422191
204,human_full25k,S1,cost,5.868490482825925,1,2.251659318573566,3.6534011514115936,-2362.108555410184,-5.809142990314028
205,human_full25k,S1,cost,5.868490482825925,1,2.251659318573566,3.5879231972564676,-2361.974144077099,-6.907755278982137
206,human_full25k,S1,cost,5.198955926162444,1,2.251659318573566,3.5879231972564676,-2361.4888321613184,-6.214608098422191
207,human_full25k,S1,cost,5.461783150939178,1,2.251659318573566,3.5879231972564676,-2361.069227304852,-6.907755278982137
208,human_full25k,S1,cost,5.461783150939178,1,2.1911227034165273,3.5879231972564676,-2360.232323025959,-6.907755278982137
209,human_full25k,S1,cost,5.461783150939178,1,2.1911227034165273,3.5612410621998354,-2360.5413914472542,-6.907755278982137
210,human_full25k,S1,cost,5.461783150939178,1,2.1911227034165273,3.558436686547628,-2360.579636032146,-6.214608098422191
211,human_full25k,S1,cost,5.461783150939178,1,2.1214801941727175,3.558436686547628,-2359.6436207026823,-6.907755278982137
212,human_full25k,S1,cost,5.461783150939178,1,2.095854541236153,3.558436686547628,-2359.308687262451,-6.214608098422191
213,human_full25k,S1,cost,5.461783150939178,1,1.9987525732146867,3.558436686547628,-2358.086381612126,-6.214608098422191
214,human_full25k,S1,cost,5.461783150939178,1,1.9465335216845454,3.558436686547628,-2357.4600363799464,-6.907755278982137
215,human_full25k,S1,cost,5.461783150939178,1,1.9912925527598344,3.558436686547628,-2357.995566598876,-5.809142990314028
216,human_full25k,S1,cost,5.336562119223311,1,1.9912925527598344,3.558436686547628,-2358.1952208445396,-6.214608098422191
217,human_full25k,S1,cost,5.336562119223311,1,1.9141931193170072,3.558436686547628,-2357.2924332030457,-5.809142990314028
218,human_full25k,S1,cost,5.336562119223311,1,1.9389088865732846,3.558436686547628,-2357.5766259887223,-6.214608098422191
219,human_full25k,S1,cost,5.336562119223311,1,1.9389088865732846,3.6415653134972237,-2356.776144477495,-6.214608098422191
220,human_full25k,S1,cost,5.428905430817344,1,1.9389088865732846,3.6415653134972237,-2356.7619378356667,-6.907755278982137
221,human_full25k,S1,cost,5.428905430817344,1,1.9389088865732846,3.667264746895504,-2356.7528968499587,-6.907755278982137
222,human_full25k,S1,cost,5.428905430817344,1,1.9389088865732846,3.6678516276545974,-2356.753720630161,-6.214608098422191
223,human_full25k,S1,cost,5.428905430817344,1,1.9389088865732846,3.664744769103523,-2356.7498805427686,-6.214608098422191
224,human_full25k,S1,cost,5.428905430817344,1,1.9389088865732846,3.646733182347911,-2356.753009611865,-6.907755278982137
225,human_full25k,S1,cost,5.428905430817344,1,1.9389088865732846,3.6841474407022616,-2356.794839980719,-6.907755278982137
226,human_full25k,S1,cost,5.428905430817344,1,1.881509033648451,3.6841474407022616,-2356.165732474699,-6.907755278982137
227,human_full25k,S1,cost,5.121632167686774,1,1.881509033648451,3.6841474407022616,-2356.3674564198527,-6.214608098422191
228,human_full25k,S1,cost,5.121632167686774,1,1.881509033648451,3.7810914424335222,-2356.7377455163,-6.907755278982137
229,human_full25k,S1,cost,5.121632167686774,1,1.933533746334081,3.7810914424335222,-2357.2689267146156,-6.907755278982137
230,human_full25k,S1,cost,5.121632167686774,1,1.9254114051265567,3.7810914424335222,-2357.1845441444493,-6.907755278982137
231,human_full25k,S1,cost,4.934272121811016,1,1.9254114051265567,3.7810914424335222,-2357.4910529566623,-5.521460917862246
