,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
1057,further,3e83a80f8e94_13,trial_26_crow,trial_25_goldenretriever,trial_32_squat,trial_6_hatchback,further_crow
1058,closer,3e83a80f8e94_18,trial_3_redantique,trial_17_redsport,trial_24_white,trial_31_bluesedan,closer_redantique
1059,further,3e83a80f8e94_21,trial_32_squat,trial_25_goldenretriever,trial_26_crow,trial_6_hatchback,further_squat
1060,closer,3e83a80f8e94_23,trial_5_inlay,trial_21_woven,trial_27_sling,trial_8_knob,closer_inlay
1061,further,3e83a80f8e94_26,trial_6_hatchback,trial_25_goldenretriever,trial_26_crow,trial_32_squat,further_hatchback
1062,closer,3e83a80f8e94_28,trial_8_knob,trial_21_woven,trial_27_sling,trial_5_inlay,closer_knob
1063,closer,3e83a80f8e94_31,trial_21_woven,trial_27_sling,trial_5_inlay,trial_8_knob,closer_woven
1064,further,17405ca56a3b_4,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
1065,further,17405ca56a3b_10,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
1066,further,17405ca56a3b_11,trial_14_robin,trial_1_bluesport,trial_21_woven,trial_28_chihuahua,further_robin
1067,closer,17405ca56a3b_19,trial_4_straight,trial_11_waiting,trial_22_leather,trial_8_knob,closer_straight
1068,further,17405ca56a3b_22,trial_28_chihuahua,trial_14_robin,trial_1_bluesport,trial_21_woven,further_chihuahua
1069,closer,17405ca56a3b_23,trial_11_waiting,trial_22_leather,trial_4_straight,trial_8_knob,closer_waiting
1070,further,17405ca56a3b_25,trial_21_woven,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_woven
1071,closer,17405ca56a3b_27,trial_8_knob,trial_11_waiting,trial_22_leather,trial_4_straight,closer_knob
1072,closer,17405ca56a3b_28,trial_22_leather,trial_11_waiting,trial_4_straight,trial_8_knob,closer_leather
1073,further,17405ca56a3b_29,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
1074,further,17405ca56a3b_31,trial_1_bluesport,trial_14_robin,trial_21_woven,trial_28_chihuahua,further_bluesport
1075,further,17405ca56a3b_32,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
