,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
2121,closer,1ad91742f7d4_29,trial_14_robin,trial_12_bluejay,trial_13_tomtit,trial_29_sparrow,closer_robin
2122,closer,1ad91742f7d4_30,trial_24_white,trial_10_beetle,trial_17_redsport,trial_1_bluesport,closer_white
2123,further,1ad91742f7d4_31,trial_23_weimaraner,trial_15_nightingale,trial_5_inlay,trial_6_hatchback,further_weimaraner
2124,further,1ad91742f7d4_32,trial_5_inlay,trial_15_nightingale,trial_23_weimaraner,trial_6_hatchback,further_inlay
2125,closer,fea038f4c9b8_1,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_pigeon
2126,closer,fea038f4c9b8_2,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_bluejay
2127,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown,further_waiting
2128,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
2129,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight,further_redsport
2130,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
2131,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight,further_tomtit
2132,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob,closer_squat
2133,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown,further_sparrow
2134,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua,further_bluesport
2135,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay,further_bluesedan
2136,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
2137,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob,closer_woven
2138,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
2139,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua,further_nightingale
2140,closer,fea038f4c9b8_16,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,closer_basset
2141,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown,further_bullmastiff
2142,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_cuckoo
2143,closer,fea038f4c9b8_19,trial_18_pug,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_pug
2144,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay,further_weimaraner
2145,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,further_inlay
2146,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob,closer_leather
2147,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat,closer_knob
2148,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling,further_chihuahua
2149,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman,further_straight
2150,closer,fea038f4c9b8_26,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,trial_7_basset,closer_bloodhound
2151,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
2152,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight,further_doberman
2153,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,further_brown
2154,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_sling
2155,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
2156,closer,fea038f4c9b8_32,trial_25_goldenretriever,trial_16_bloodhound,trial_18_pug,trial_7_basset,closer_goldenretriever
2157,further,c49134b19ceb_1,trial_14_robin,trial_27_sling,trial_30_doberman,trial_31_bluesedan,further_robin
2158,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown,further_cuckoo
2159,further,c49134b19ceb_3,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_25_goldenretriever,further_bluesport
2160,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,further_inlay
2161,closer,c49134b19ceb_5,trial_21_woven,trial_32_squat,trial_4_straight,trial_8_knob,closer_woven
2162,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
2163,further,c49134b19ceb_7,trial_31_bluesedan,trial_14_robin,trial_27_sling,trial_30_doberman,further_bluesedan
2164,further,c49134b19ceb_8,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_25_goldenretriever,further_tomtit
2165,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_waiting
2166,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
2167,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
2168,further,c49134b19ceb_13,trial_30_doberman,trial_14_robin,trial_27_sling,trial_31_bluesedan,further_doberman
2169,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,further_brown
2170,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
2171,further,c49134b19ceb_16,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_22_leather,further_goldenretriever
2172,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay,further_sparrow
2173,further,c49134b19ceb_18,trial_27_sling,trial_14_robin,trial_30_doberman,trial_31_bluesedan,further_sling
2174,closer,c49134b19ceb_20,trial_8_knob,trial_21_woven,trial_32_squat,trial_4_straight,closer_knob
2175,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
2176,closer,c49134b19ceb_22,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_basset
2177,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay,further_weimaraner
2178,closer,c49134b19ceb_24,trial_32_squat,trial_21_woven,trial_4_straight,trial_8_knob,closer_squat
2179,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay,further_redsport
2180,closer,c49134b19ceb_26,trial_18_pug,trial_16_bloodhound,trial_2_bullmastiff,trial_7_basset,closer_pug
2181,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
2182,closer,c49134b19ceb_28,trial_4_straight,trial_21_woven,trial_32_squat,trial_8_knob,closer_straight
2183,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown,further_chihuahua
2184,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
2185,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
2186,further,c49134b19ceb_32,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_leather
2187,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight,closer_leather
2188,further,3010355ac1f0_3,trial_5_inlay,trial_10_beetle,trial_13_tomtit,trial_7_basset,further_inlay
2189,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob,further_doberman
2190,closer,3010355ac1f0_5,trial_19_pigeon,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_pigeon
2191,closer,3010355ac1f0_6,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff,closer_goldenretriever
2192,further,3010355ac1f0_7,trial_13_tomtit,trial_10_beetle,trial_5_inlay,trial_7_basset,further_tomtit
2193,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_robin
2194,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight,closer_sling
2195,closer,3010355ac1f0_10,trial_12_bluejay,trial_19_pigeon,trial_20_cuckoo,trial_26_crow,closer_bluejay
2196,closer,3010355ac1f0_11,trial_31_bluesedan,trial_17_redsport,trial_6_hatchback,trial_9_brown,closer_bluesedan
2197,further,3010355ac1f0_12,trial_10_beetle,trial_13_tomtit,trial_5_inlay,trial_7_basset,further_beetle
2198,closer,3010355ac1f0_13,trial_9_brown,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_brown
2199,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_redantique
2200,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique,further_knob
2201,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight,closer_woven
2202,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling,closer_straight
2203,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob,further_sparrow
2204,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua,further_bluesport
2205,further,3010355ac1f0_22,trial_32_squat,trial_15_nightingale,trial_18_pug,trial_24_white,further_squat
2206,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport,further_chihuahua
2207,closer,3010355ac1f0_24,trial_2_bullmastiff,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_bullmastiff
2208,further,3010355ac1f0_25,trial_15_nightingale,trial_18_pug,trial_24_white,trial_32_squat,further_nightingale
2209,closer,3010355ac1f0_27,trial_6_hatchback,trial_17_redsport,trial_31_bluesedan,trial_9_brown,closer_hatchback
2210,further,3010355ac1f0_28,trial_7_basset,trial_10_beetle,trial_13_tomtit,trial_5_inlay,further_basset
2211,closer,3010355ac1f0_29,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,trial_9_brown,closer_redsport
2212,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_waiting
2213,further,3010355ac1f0_31,trial_18_pug,trial_15_nightingale,trial_24_white,trial_32_squat,further_pug
2214,further,3010355ac1f0_32,trial_24_white,trial_15_nightingale,trial_18_pug,trial_32_squat,further_white
2215,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_sling
2216,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback,further_pigeon
2217,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_goldenretriever
2218,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback,further_leather
2219,closer,df33c782a5e3_5,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_3_redantique,closer_beetle
2220,closer,df33c782a5e3_6,trial_20_cuckoo,trial_14_robin,trial_15_nightingale,trial_26_crow,closer_cuckoo
2221,closer,df33c782a5e3_7,trial_26_crow,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_crow
2222,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_hatchback
2223,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
2224,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
2225,further,df33c782a5e3_11,trial_29_sparrow,trial_21_woven,trial_23_weimaraner,trial_9_brown,further_sparrow
2226,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
2227,closer,df33c782a5e3_13,trial_3_redantique,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_redantique
2228,closer,df33c782a5e3_15,trial_15_nightingale,trial_14_robin,trial_20_cuckoo,trial_26_crow,closer_nightingale
2229,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling,further_basset
2230,closer,df33c782a5e3_17,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,closer_redsport
2231,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
2232,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
2233,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
2234,further,df33c782a5e3_21,trial_24_white,trial_13_tomtit,trial_2_bullmastiff,trial_8_knob,further_white
2235,closer,df33c782a5e3_22,trial_31_bluesedan,trial_10_beetle,trial_17_redsport,trial_3_redantique,closer_bluesedan
2236,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset,further_bluesport
2237,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset,further_bluejay
2238,further,df33c782a5e3_25,trial_21_woven,trial_23_weimaraner,trial_29_sparrow,trial_9_brown,further_woven
2239,further,df33c782a5e3_26,trial_9_brown,trial_21_woven,trial_23_weimaraner,trial_29_sparrow,further_brown
2240,further,df33c782a5e3_27,trial_23_weimaraner,trial_21_woven,trial_29_sparrow,trial_9_brown,further_weimaraner
2241,closer,df33c782a5e3_28,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_robin
2242,further,df33c782a5e3_29,trial_2_bullmastiff,trial_13_tomtit,trial_24_white,trial_8_knob,further_bullmastiff
2243,further,df33c782a5e3_30,trial_13_tomtit,trial_24_white,trial_2_bullmastiff,trial_8_knob,further_tomtit
2244,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
2245,further,df33c782a5e3_32,trial_8_knob,trial_13_tomtit,trial_24_white,trial_2_bullmastiff,further_knob
2246,closer,e8739fbe8802_2,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,trial_30_doberman,closer_pug
2247,closer,e8739fbe8802_3,trial_4_straight,trial_22_leather,trial_32_squat,trial_5_inlay,closer_straight
2248,closer,e8739fbe8802_4,trial_23_weimaraner,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,closer_weimaraner
2249,further,e8739fbe8802_5,trial_10_beetle,trial_11_waiting,trial_20_cuckoo,trial_7_basset,further_beetle
2250,further,e8739fbe8802_6,trial_11_waiting,trial_10_beetle,trial_20_cuckoo,trial_7_basset,further_waiting
2251,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
2252,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
2253,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven,further_chihuahua
2254,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_woven
2255,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_bluejay
2256,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
2257,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
2258,closer,e8739fbe8802_15,trial_30_doberman,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,closer_doberman
2259,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
2260,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_bluesport
2261,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_knob
2262,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
2263,further,e8739fbe8802_21,trial_7_basset,trial_10_beetle,trial_11_waiting,trial_20_cuckoo,further_basset
2264,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
2265,closer,e8739fbe8802_23,trial_32_squat,trial_22_leather,trial_4_straight,trial_5_inlay,closer_squat
2266,further,e8739fbe8802_24,trial_20_cuckoo,trial_10_beetle,trial_11_waiting,trial_7_basset,further_cuckoo
2267,closer,e8739fbe8802_25,trial_31_bluesedan,trial_3_redantique,trial_6_hatchback,trial_9_brown,closer_bluesedan
2268,closer,e8739fbe8802_26,trial_22_leather,trial_32_squat,trial_4_straight,trial_5_inlay,closer_leather
2269,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua,further_redsport
2270,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob,further_goldenretriever
2271,closer,e8739fbe8802_29,trial_2_bullmastiff,trial_18_pug,trial_23_weimaraner,trial_30_doberman,closer_bullmastiff
2272,closer,e8739fbe8802_30,trial_3_redantique,trial_31_bluesedan,trial_6_hatchback,trial_9_brown,closer_redantique
2273,further,e8739fbe8802_31,trial_13_tomtit,trial_17_redsport,trial_21_woven,trial_28_chihuahua,further_tomtit
2274,closer,e8739fbe8802_32,trial_5_inlay,trial_22_leather,trial_32_squat,trial_4_straight,closer_inlay
2275,closer,bed95e9aa1fd_1,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
2276,further,bed95e9aa1fd_2,trial_9_brown,trial_14_robin,trial_16_bloodhound,trial_8_knob,further_brown
2277,further,bed95e9aa1fd_3,trial_12_bluejay,trial_11_waiting,trial_18_pug,trial_24_white,further_bluejay
2278,further,bed95e9aa1fd_5,trial_11_waiting,trial_12_bluejay,trial_18_pug,trial_24_white,further_waiting
2279,further,bed95e9aa1fd_6,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_32_squat,further_goldenretriever
2280,closer,bed95e9aa1fd_7,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
2281,further,bed95e9aa1fd_8,trial_3_redantique,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,further_redantique
2282,closer,bed95e9aa1fd_9,trial_30_doberman,trial_23_weimaraner,trial_28_chihuahua,trial_7_basset,closer_doberman
2283,further,bed95e9aa1fd_10,trial_32_squat,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_squat
2284,closer,bed95e9aa1fd_11,trial_20_cuckoo,trial_15_nightingale,trial_26_crow,trial_29_sparrow,closer_cuckoo
2285,closer,bed95e9aa1fd_12,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,trial_29_sparrow,closer_nightingale
2286,closer,bed95e9aa1fd_13,trial_4_straight,trial_22_leather,trial_27_sling,trial_5_inlay,closer_straight
2287,further,bed95e9aa1fd_14,trial_8_knob,trial_14_robin,trial_16_bloodhound,trial_9_brown,further_knob
2288,closer,bed95e9aa1fd_15,trial_7_basset,trial_23_weimaraner,trial_28_chihuahua,trial_30_doberman,closer_basset
2289,closer,bed95e9aa1fd_16,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redsport
2290,closer,bed95e9aa1fd_17,trial_23_weimaraner,trial_28_chihuahua,trial_30_doberman,trial_7_basset,closer_weimaraner
2291,closer,bed95e9aa1fd_18,trial_26_crow,trial_15_nightingale,trial_20_cuckoo,trial_29_sparrow,closer_crow
2292,closer,bed95e9aa1fd_19,trial_5_inlay,trial_22_leather,trial_27_sling,trial_4_straight,closer_inlay
2293,further,bed95e9aa1fd_20,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,trial_32_squat,further_tomtit
2294,further,bed95e9aa1fd_21,trial_18_pug,trial_11_waiting,trial_12_bluejay,trial_24_white,further_pug
2295,further,bed95e9aa1fd_22,trial_2_bullmastiff,trial_19_pigeon,trial_21_woven,trial_3_redantique,further_bullmastiff
2296,further,bed95e9aa1fd_23,trial_16_bloodhound,trial_14_robin,trial_8_knob,trial_9_brown,further_bloodhound
2297,closer,bed95e9aa1fd_24,trial_27_sling,trial_22_leather,trial_4_straight,trial_5_inlay,closer_sling
2298,further,bed95e9aa1fd_25,trial_24_white,trial_11_waiting,trial_12_bluejay,trial_18_pug,further_white
2299,further,bed95e9aa1fd_26,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,trial_3_redantique,further_pigeon
2300,further,bed95e9aa1fd_27,trial_14_robin,trial_16_bloodhound,trial_8_knob,trial_9_brown,further_robin
2301,closer,bed95e9aa1fd_28,trial_28_chihuahua,trial_23_weimaraner,trial_30_doberman,trial_7_basset,closer_chihuahua
2302,further,bed95e9aa1fd_29,trial_1_bluesport,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat,further_bluesport
2303,closer,bed95e9aa1fd_30,trial_22_leather,trial_27_sling,trial_4_straight,trial_5_inlay,closer_leather
2304,further,bed95e9aa1fd_31,trial_21_woven,trial_19_pigeon,trial_2_bullmastiff,trial_3_redantique,further_woven
2305,further,b0c7c7c60ed8_1,trial_1_bluesport,trial_27_sling,trial_29_sparrow,trial_30_doberman,further_bluesport
2306,closer,b0c7c7c60ed8_2,trial_28_chihuahua,trial_23_weimaraner,trial_25_goldenretriever,trial_2_bullmastiff,closer_chihuahua
2307,further,b0c7c7c60ed8_3,trial_21_woven,trial_15_nightingale,trial_16_bloodhound,trial_3_redantique,further_woven
2308,further,b0c7c7c60ed8_4,trial_7_basset,trial_14_robin,trial_32_squat,trial_9_brown,further_basset
2309,further,b0c7c7c60ed8_6,trial_3_redantique,trial_15_nightingale,trial_16_bloodhound,trial_21_woven,further_redantique
2310,further,b0c7c7c60ed8_8,trial_18_pug,trial_19_pigeon,trial_24_white,trial_8_knob,further_pug
2311,closer,b0c7c7c60ed8_9,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
2312,closer,b0c7c7c60ed8_10,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
2313,closer,b0c7c7c60ed8_11,trial_5_inlay,trial_11_waiting,trial_22_leather,trial_4_straight,closer_inlay
2314,further,b0c7c7c60ed8_12,trial_15_nightingale,trial_16_bloodhound,trial_21_woven,trial_3_redantique,further_nightingale
2315,further,b0c7c7c60ed8_13,trial_32_squat,trial_14_robin,trial_7_basset,trial_9_brown,further_squat
2316,further,b0c7c7c60ed8_14,trial_27_sling,trial_1_bluesport,trial_29_sparrow,trial_30_doberman,further_sling
2317,further,b0c7c7c60ed8_15,trial_30_doberman,trial_1_bluesport,trial_27_sling,trial_29_sparrow,further_doberman
2318,further,b0c7c7c60ed8_16,trial_19_pigeon,trial_18_pug,trial_24_white,trial_8_knob,further_pigeon
2319,further,b0c7c7c60ed8_17,trial_9_brown,trial_14_robin,trial_32_squat,trial_7_basset,further_brown
2320,closer,b0c7c7c60ed8_18,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
2321,closer,b0c7c7c60ed8_19,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
2322,further,b0c7c7c60ed8_20,trial_16_bloodhound,trial_15_nightingale,trial_21_woven,trial_3_redantique,further_bloodhound
2323,closer,b0c7c7c60ed8_21,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay,closer_waiting
2324,further,b0c7c7c60ed8_22,trial_29_sparrow,trial_1_bluesport,trial_27_sling,trial_30_doberman,further_sparrow
2325,further,b0c7c7c60ed8_23,trial_24_white,trial_18_pug,trial_19_pigeon,trial_8_knob,further_white
2326,closer,b0c7c7c60ed8_24,trial_23_weimaraner,trial_25_goldenretriever,trial_28_chihuahua,trial_2_bullmastiff,closer_weimaraner
2327,closer,b0c7c7c60ed8_26,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_leather
2328,further,b0c7c7c60ed8_27,trial_8_knob,trial_18_pug,trial_19_pigeon,trial_24_white,further_knob
2329,further,b0c7c7c60ed8_28,trial_14_robin,trial_32_squat,trial_7_basset,trial_9_brown,further_robin
2330,closer,b0c7c7c60ed8_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_straight
2331,closer,b0c7c7c60ed8_30,trial_25_goldenretriever,trial_23_weimaraner,trial_28_chihuahua,trial_2_bullmastiff,closer_goldenretriever
2332,closer,b0c7c7c60ed8_31,trial_2_bullmastiff,trial_23_weimaraner,trial_25_goldenretriever,trial_28_chihuahua,closer_bullmastiff
2333,closer,b0c7c7c60ed8_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
2334,further,e32076ea5aa1_1,trial_17_redsport,trial_22_leather,trial_29_sparrow,trial_2_bullmastiff,further_redsport
2335,closer,e32076ea5aa1_2,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown,closer_bluesport
2336,closer,e32076ea5aa1_3,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_19_pigeon,closer_robin
2337,further,e32076ea5aa1_4,trial_29_sparrow,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_sparrow
2338,closer,e32076ea5aa1_5,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_19_pigeon,closer_nightingale
2339,further,e32076ea5aa1_6,trial_32_squat,trial_18_pug,trial_20_cuckoo,trial_6_hatchback,further_squat
2340,further,e32076ea5aa1_7,trial_18_pug,trial_20_cuckoo,trial_32_squat,trial_6_hatchback,further_pug
2341,further,e32076ea5aa1_8,trial_2_bullmastiff,trial_17_redsport,trial_22_leather,trial_29_sparrow,further_bullmastiff
2342,closer,e32076ea5aa1_9,trial_28_chihuahua,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_chihuahua
2343,further,e32076ea5aa1_10,trial_30_doberman,trial_10_beetle,trial_12_bluejay,trial_4_straight,further_doberman
2344,closer,e32076ea5aa1_11,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
2345,closer,e32076ea5aa1_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_pigeon
2346,closer,e32076ea5aa1_13,trial_11_waiting,trial_21_woven,trial_27_sling,trial_5_inlay,closer_waiting
2347,closer,e32076ea5aa1_14,trial_25_goldenretriever,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_goldenretriever
