,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
796,closer,895bcb3d54b9_7,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_26_crow,closer_nightingale
797,closer,895bcb3d54b9_9,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_26_crow,closer_tomtit
798,further,895bcb3d54b9_17,trial_25_goldenretriever,trial_12_bluejay,trial_3_redantique,trial_4_straight,further_goldenretriever
799,closer,895bcb3d54b9_22,trial_26_crow,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_crow
800,further,895bcb3d54b9_23,trial_12_bluejay,trial_25_goldenretriever,trial_3_redantique,trial_4_straight,further_bluejay
801,closer,895bcb3d54b9_26,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_8_knob,closer_inlay
802,closer,895bcb3d54b9_27,trial_11_waiting,trial_27_sling,trial_5_inlay,trial_8_knob,closer_waiting
803,further,895bcb3d54b9_28,trial_4_straight,trial_12_bluejay,trial_25_goldenretriever,trial_3_redantique,further_straight
804,closer,895bcb3d54b9_29,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_robin
805,closer,895bcb3d54b9_31,trial_8_knob,trial_11_waiting,trial_27_sling,trial_5_inlay,closer_knob
806,closer,76ac0d817ede_3,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_tomtit
807,closer,76ac0d817ede_6,trial_15_nightingale,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_nightingale
808,further,76ac0d817ede_14,trial_17_redsport,trial_11_waiting,trial_14_robin,trial_25_goldenretriever,further_redsport
809,further,76ac0d817ede_18,trial_11_waiting,trial_14_robin,trial_17_redsport,trial_25_goldenretriever,further_waiting
810,closer,76ac0d817ede_19,trial_9_brown,trial_10_beetle,trial_24_white,trial_31_bluesedan,closer_brown
811,closer,76ac0d817ede_21,trial_20_cuckoo,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_cuckoo
812,closer,76ac0d817ede_22,trial_24_white,trial_10_beetle,trial_31_bluesedan,trial_9_brown,closer_white
813,closer,76ac0d817ede_23,trial_31_bluesedan,trial_10_beetle,trial_24_white,trial_9_brown,closer_bluesedan
814,further,76ac0d817ede_24,trial_25_goldenretriever,trial_11_waiting,trial_14_robin,trial_17_redsport,further_goldenretriever
815,closer,76ac0d817ede_26,trial_10_beetle,trial_24_white,trial_31_bluesedan,trial_9_brown,closer_beetle
816,closer,76ac0d817ede_29,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_crow
817,further,76ac0d817ede_32,trial_14_robin,trial_11_waiting,trial_17_redsport,trial_25_goldenretriever,further_robin
818,closer,e201d15bc528_1,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
819,closer,e201d15bc528_2,trial_29_sparrow,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_sparrow
820,further,e201d15bc528_3,trial_15_nightingale,trial_1_bluesport,trial_22_leather,trial_23_weimaraner,further_nightingale
821,closer,e201d15bc528_4,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
822,further,e201d15bc528_5,trial_12_bluejay,trial_21_woven,trial_30_doberman,trial_31_bluesedan,further_bluejay
823,closer,e201d15bc528_7,trial_24_white,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_white
824,closer,e201d15bc528_8,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
825,closer,e201d15bc528_10,trial_17_redsport,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redsport
826,closer,e201d15bc528_11,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
827,further,e201d15bc528_12,trial_18_pug,trial_20_cuckoo,trial_27_sling,trial_3_redantique,further_pug
828,further,e201d15bc528_13,trial_3_redantique,trial_18_pug,trial_20_cuckoo,trial_27_sling,further_redantique
829,closer,e201d15bc528_14,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
830,closer,e201d15bc528_15,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
831,further,e201d15bc528_16,trial_30_doberman,trial_12_bluejay,trial_21_woven,trial_31_bluesedan,further_doberman
832,further,e201d15bc528_17,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,trial_9_brown,further_tomtit
833,further,e201d15bc528_19,trial_1_bluesport,trial_15_nightingale,trial_22_leather,trial_23_weimaraner,further_bluesport
834,closer,e201d15bc528_20,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_24_white,closer_hatchback
835,further,e201d15bc528_21,trial_31_bluesedan,trial_12_bluejay,trial_21_woven,trial_30_doberman,further_bluesedan
836,further,e201d15bc528_22,trial_22_leather,trial_15_nightingale,trial_1_bluesport,trial_23_weimaraner,further_leather
837,further,e201d15bc528_24,trial_9_brown,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,further_brown
838,closer,e201d15bc528_25,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
839,further,e201d15bc528_27,trial_28_chihuahua,trial_13_tomtit,trial_8_knob,trial_9_brown,further_chihuahua
840,further,e201d15bc528_28,trial_21_woven,trial_12_bluejay,trial_30_doberman,trial_31_bluesedan,further_woven
841,further,e201d15bc528_29,trial_23_weimaraner,trial_15_nightingale,trial_1_bluesport,trial_22_leather,further_weimaraner
842,further,e201d15bc528_30,trial_27_sling,trial_18_pug,trial_20_cuckoo,trial_3_redantique,further_sling
843,further,e201d15bc528_31,trial_8_knob,trial_13_tomtit,trial_28_chihuahua,trial_9_brown,further_knob
844,further,e201d15bc528_32,trial_20_cuckoo,trial_18_pug,trial_27_sling,trial_3_redantique,further_cuckoo
845,further,f3a9ac597eb6_4,trial_20_cuckoo,trial_24_white,trial_27_sling,trial_30_doberman,further_cuckoo
846,further,f3a9ac597eb6_5,trial_6_hatchback,trial_21_woven,trial_29_sparrow,trial_7_basset,further_hatchback
847,closer,f3a9ac597eb6_13,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
848,further,f3a9ac597eb6_14,trial_27_sling,trial_20_cuckoo,trial_24_white,trial_30_doberman,further_sling
849,closer,f3a9ac597eb6_18,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
850,closer,f3a9ac597eb6_19,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
851,further,f3a9ac597eb6_21,trial_29_sparrow,trial_21_woven,trial_6_hatchback,trial_7_basset,further_sparrow
852,further,f3a9ac597eb6_24,trial_30_doberman,trial_20_cuckoo,trial_24_white,trial_27_sling,further_doberman
853,closer,f3a9ac597eb6_28,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
854,further,f3a9ac597eb6_29,trial_24_white,trial_20_cuckoo,trial_27_sling,trial_30_doberman,further_white
855,closer,f3a9ac597eb6_30,trial_25_goldenretriever,trial_18_pug,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
856,closer,16d8e4ed049d_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_basset
857,further,16d8e4ed049d_3,trial_29_sparrow,trial_23_weimaraner,trial_24_white,trial_32_squat,further_sparrow
858,closer,16d8e4ed049d_5,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,trial_7_basset,closer_bloodhound
859,further,16d8e4ed049d_8,trial_5_inlay,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,further_inlay
860,further,16d8e4ed049d_9,trial_32_squat,trial_23_weimaraner,trial_24_white,trial_29_sparrow,further_squat
861,further,16d8e4ed049d_10,trial_24_white,trial_23_weimaraner,trial_29_sparrow,trial_32_squat,further_white
862,further,16d8e4ed049d_12,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,trial_5_inlay,further_goldenretriever
863,closer,16d8e4ed049d_16,trial_28_chihuahua,trial_16_bloodhound,trial_30_doberman,trial_7_basset,closer_chihuahua
864,further,16d8e4ed049d_19,trial_26_crow,trial_25_goldenretriever,trial_3_redantique,trial_5_inlay,further_crow
865,further,16d8e4ed049d_20,trial_3_redantique,trial_25_goldenretriever,trial_26_crow,trial_5_inlay,further_redantique
866,further,16d8e4ed049d_21,trial_23_weimaraner,trial_24_white,trial_29_sparrow,trial_32_squat,further_weimaraner
867,closer,16d8e4ed049d_23,trial_30_doberman,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_doberman
868,further,e1082911fc9f_8,trial_2_bullmastiff,trial_13_tomtit,trial_1_bluesport,trial_22_leather,further_bullmastiff
869,further,e1082911fc9f_16,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_2_bullmastiff,further_bluesport
870,further,e1082911fc9f_23,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_2_bullmastiff,further_leather
871,further,e1082911fc9f_26,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_2_bullmastiff,further_tomtit
872,further,1ad91742f7d4_4,trial_20_cuckoo,trial_16_bloodhound,trial_21_woven,trial_31_bluesedan,further_cuckoo
873,closer,1ad91742f7d4_6,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob,closer_waiting
874,further,1ad91742f7d4_9,trial_21_woven,trial_16_bloodhound,trial_20_cuckoo,trial_31_bluesedan,further_woven
875,closer,1ad91742f7d4_14,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob,closer_straight
876,further,1ad91742f7d4_17,trial_31_bluesedan,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,further_bluesedan
877,further,1ad91742f7d4_20,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,trial_31_bluesedan,further_bloodhound
878,closer,1ad91742f7d4_22,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight,closer_knob
879,closer,1ad91742f7d4_25,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
880,closer,fea038f4c9b8_1,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_pigeon
881,closer,fea038f4c9b8_2,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_bluejay
882,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown,further_waiting
883,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
884,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight,further_redsport
885,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
886,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight,further_tomtit
887,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob,closer_squat
888,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown,further_sparrow
889,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua,further_bluesport
890,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay,further_bluesedan
891,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
892,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob,closer_woven
893,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
894,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua,further_nightingale
895,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown,further_bullmastiff
896,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_cuckoo
897,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay,further_weimaraner
898,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,further_inlay
899,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob,closer_leather
900,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat,closer_knob
901,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling,further_chihuahua
902,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman,further_straight
903,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
904,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight,further_doberman
905,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,further_brown
906,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_sling
907,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
908,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown,further_cuckoo
909,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,further_inlay
910,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
911,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_waiting
912,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
913,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
914,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,further_brown
915,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
916,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay,further_sparrow
917,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
918,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay,further_weimaraner
919,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay,further_redsport
920,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
921,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown,further_chihuahua
922,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
923,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
924,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight,closer_leather
925,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob,further_doberman
926,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_robin
927,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight,closer_sling
928,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_redantique
929,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique,further_knob
930,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight,closer_woven
931,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling,closer_straight
932,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob,further_sparrow
933,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua,further_bluesport
934,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport,further_chihuahua
935,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_waiting
936,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_sling
937,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback,further_pigeon
938,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_goldenretriever
939,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback,further_leather
940,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_hatchback
941,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
942,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
943,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
944,closer,df33c782a5e3_14,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_30_doberman,closer_chihuahua
945,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling,further_basset
946,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
947,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
948,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
949,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset,further_bluesport
950,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset,further_bluejay
951,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
952,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
953,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
954,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven,further_chihuahua
955,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_woven
956,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_bluejay
957,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
958,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
959,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
960,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_bluesport
961,closer,e8739fbe8802_18,trial_29_sparrow,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_sparrow
962,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_knob
963,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
964,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
965,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua,further_redsport
966,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob,further_goldenretriever
967,further,e8739fbe8802_31,trial_13_tomtit,trial_17_redsport,trial_21_woven,trial_28_chihuahua,further_tomtit
968,closer,bed95e9aa1fd_1,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
969,further,bed95e9aa1fd_2,trial_9_brown,trial_14_robin,trial_16_bloodhound,trial_8_knob,further_brown
970,further,bed95e9aa1fd_6,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_32_squat,further_goldenretriever
971,closer,bed95e9aa1fd_7,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
972,further,bed95e9aa1fd_8,trial_3_redantique,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,further_redantique
973,further,bed95e9aa1fd_10,trial_32_squat,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_squat
974,closer,bed95e9aa1fd_13,trial_4_straight,trial_22_leather,trial_27_sling,trial_5_inlay,closer_straight
975,further,bed95e9aa1fd_14,trial_8_knob,trial_14_robin,trial_16_bloodhound,trial_9_brown,further_knob
976,closer,bed95e9aa1fd_16,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redsport
977,closer,bed95e9aa1fd_19,trial_5_inlay,trial_22_leather,trial_27_sling,trial_4_straight,closer_inlay
978,further,bed95e9aa1fd_20,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,trial_32_squat,further_tomtit
979,further,bed95e9aa1fd_22,trial_2_bullmastiff,trial_19_pigeon,trial_21_woven,trial_3_redantique,further_bullmastiff
980,further,bed95e9aa1fd_23,trial_16_bloodhound,trial_14_robin,trial_8_knob,trial_9_brown,further_bloodhound
981,closer,bed95e9aa1fd_24,trial_27_sling,trial_22_leather,trial_4_straight,trial_5_inlay,closer_sling
982,further,bed95e9aa1fd_26,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,trial_3_redantique,further_pigeon
983,further,bed95e9aa1fd_27,trial_14_robin,trial_16_bloodhound,trial_8_knob,trial_9_brown,further_robin
984,further,bed95e9aa1fd_29,trial_1_bluesport,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat,further_bluesport
985,closer,bed95e9aa1fd_30,trial_22_leather,trial_27_sling,trial_4_straight,trial_5_inlay,closer_leather
986,further,bed95e9aa1fd_31,trial_21_woven,trial_19_pigeon,trial_2_bullmastiff,trial_3_redantique,further_woven
987,closer,bed95e9aa1fd_32,trial_31_bluesedan,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_bluesedan
988,further,b0c7c7c60ed8_4,trial_7_basset,trial_14_robin,trial_32_squat,trial_9_brown,further_basset
989,closer,b0c7c7c60ed8_9,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
990,closer,b0c7c7c60ed8_10,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
991,closer,b0c7c7c60ed8_11,trial_5_inlay,trial_11_waiting,trial_22_leather,trial_4_straight,closer_inlay
992,further,b0c7c7c60ed8_13,trial_32_squat,trial_14_robin,trial_7_basset,trial_9_brown,further_squat
993,further,b0c7c7c60ed8_17,trial_9_brown,trial_14_robin,trial_32_squat,trial_7_basset,further_brown
994,closer,b0c7c7c60ed8_18,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
995,closer,b0c7c7c60ed8_19,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
996,closer,b0c7c7c60ed8_21,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay,closer_waiting
997,closer,b0c7c7c60ed8_26,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_leather
998,further,b0c7c7c60ed8_28,trial_14_robin,trial_32_squat,trial_7_basset,trial_9_brown,further_robin
999,closer,b0c7c7c60ed8_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_straight
1000,closer,b0c7c7c60ed8_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
1001,further,e32076ea5aa1_1,trial_17_redsport,trial_22_leather,trial_29_sparrow,trial_2_bullmastiff,further_redsport
1002,closer,e32076ea5aa1_2,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown,closer_bluesport
1003,closer,e32076ea5aa1_3,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_19_pigeon,closer_robin
1004,further,e32076ea5aa1_4,trial_29_sparrow,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_sparrow
1005,closer,e32076ea5aa1_5,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_19_pigeon,closer_nightingale
1006,further,e32076ea5aa1_6,trial_32_squat,trial_18_pug,trial_20_cuckoo,trial_6_hatchback,further_squat
1007,further,e32076ea5aa1_7,trial_18_pug,trial_20_cuckoo,trial_32_squat,trial_6_hatchback,further_pug
1008,further,e32076ea5aa1_8,trial_2_bullmastiff,trial_17_redsport,trial_22_leather,trial_29_sparrow,further_bullmastiff
1009,closer,e32076ea5aa1_11,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
1010,closer,e32076ea5aa1_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_pigeon
1011,closer,e32076ea5aa1_16,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_white
1012,further,e32076ea5aa1_17,trial_20_cuckoo,trial_18_pug,trial_32_squat,trial_6_hatchback,further_cuckoo
1013,closer,e32076ea5aa1_25,trial_9_brown,trial_1_bluesport,trial_24_white,trial_3_redantique,closer_brown
1014,further,e32076ea5aa1_27,trial_22_leather,trial_17_redsport,trial_29_sparrow,trial_2_bullmastiff,further_leather
1015,closer,e32076ea5aa1_29,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_19_pigeon,closer_tomtit
1016,further,e32076ea5aa1_31,trial_6_hatchback,trial_18_pug,trial_20_cuckoo,trial_32_squat,further_hatchback
1017,closer,129c7cc55176_1,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
1018,further,129c7cc55176_3,trial_15_nightingale,trial_10_beetle,trial_25_goldenretriever,trial_27_sling,further_nightingale
1019,closer,129c7cc55176_5,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
1020,closer,129c7cc55176_8,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
1021,further,129c7cc55176_18,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,further_sling
1022,further,129c7cc55176_20,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,trial_27_sling,further_beetle
1023,closer,129c7cc55176_23,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
1024,further,129c7cc55176_27,trial_25_goldenretriever,trial_10_beetle,trial_15_nightingale,trial_27_sling,further_goldenretriever
1025,closer,f628a189f385_2,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
1026,further,f628a189f385_3,trial_30_doberman,trial_17_redsport,trial_19_pigeon,trial_22_leather,further_doberman
1027,closer,f628a189f385_4,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
1028,closer,f628a189f385_5,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
