,Unnamed: 0,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
359,359,closer,a5d08708618a_13,trial_15_nightingale,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_nightingale
360,360,closer,a5d08708618a_18,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
361,361,closer,a5d08708618a_20,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
362,362,further,a5d08708618a_26,trial_18_pug,trial_13_tomtit,trial_17_redsport,trial_8_knob,further_pug
363,363,closer,72a6aca82625_2,trial_2_bullmastiff,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bullmastiff
364,364,further,72a6aca82625_7,trial_14_robin,trial_1_bluesport,trial_5_inlay,trial_7_basset,further_robin
365,365,further,72a6aca82625_8,trial_1_bluesport,trial_14_robin,trial_5_inlay,trial_7_basset,further_bluesport
366,366,further,72a6aca82625_12,trial_7_basset,trial_14_robin,trial_1_bluesport,trial_5_inlay,further_basset
367,367,closer,72a6aca82625_16,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,trial_30_doberman,closer_pug
368,368,further,72a6aca82625_21,trial_5_inlay,trial_14_robin,trial_1_bluesport,trial_7_basset,further_inlay
369,369,closer,72a6aca82625_25,trial_30_doberman,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,closer_doberman
370,370,closer,72a6aca82625_29,trial_28_chihuahua,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,closer_chihuahua
371,371,further,ada7595a25c5_2,trial_6_hatchback,trial_26_crow,trial_5_inlay,trial_7_basset,further_hatchback
372,372,further,ada7595a25c5_4,trial_26_crow,trial_5_inlay,trial_6_hatchback,trial_7_basset,further_crow
373,373,further,ada7595a25c5_6,trial_30_doberman,trial_15_nightingale,trial_3_redantique,trial_8_knob,further_doberman
374,374,further,ada7595a25c5_11,trial_15_nightingale,trial_30_doberman,trial_3_redantique,trial_8_knob,further_nightingale
375,375,further,ada7595a25c5_15,trial_8_knob,trial_15_nightingale,trial_30_doberman,trial_3_redantique,further_knob
376,376,further,ada7595a25c5_16,trial_5_inlay,trial_26_crow,trial_6_hatchback,trial_7_basset,further_inlay
377,377,further,ada7595a25c5_28,trial_7_basset,trial_26_crow,trial_5_inlay,trial_6_hatchback,further_basset
378,378,further,ada7595a25c5_32,trial_3_redantique,trial_15_nightingale,trial_30_doberman,trial_8_knob,further_redantique
379,379,closer,948482e4d94c_5,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_basset
380,380,closer,948482e4d94c_6,trial_21_woven,trial_22_leather,trial_27_sling,trial_5_inlay,closer_woven
381,381,closer,948482e4d94c_7,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset,closer_pug
382,382,further,948482e4d94c_9,trial_12_bluejay,trial_11_waiting,trial_17_redsport,trial_25_goldenretriever,further_bluejay
383,383,further,948482e4d94c_14,trial_11_waiting,trial_12_bluejay,trial_17_redsport,trial_25_goldenretriever,further_waiting
384,384,closer,948482e4d94c_15,trial_5_inlay,trial_21_woven,trial_22_leather,trial_27_sling,closer_inlay
385,385,further,948482e4d94c_17,trial_17_redsport,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever,further_redsport
386,386,closer,948482e4d94c_21,trial_22_leather,trial_21_woven,trial_27_sling,trial_5_inlay,closer_leather
387,387,closer,948482e4d94c_25,trial_27_sling,trial_21_woven,trial_22_leather,trial_5_inlay,closer_sling
388,388,closer,948482e4d94c_29,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_7_basset,closer_bloodhound
389,389,further,948482e4d94c_31,trial_25_goldenretriever,trial_11_waiting,trial_12_bluejay,trial_17_redsport,further_goldenretriever
390,390,further,1d372f6923f0_1,trial_24_white,trial_11_waiting,trial_14_robin,trial_30_doberman,further_white
391,391,further,1d372f6923f0_2,trial_14_robin,trial_11_waiting,trial_24_white,trial_30_doberman,further_robin
392,392,further,1d372f6923f0_6,trial_31_bluesedan,trial_13_tomtit,trial_23_weimaraner,trial_32_squat,further_bluesedan
393,393,further,1d372f6923f0_9,trial_23_weimaraner,trial_13_tomtit,trial_31_bluesedan,trial_32_squat,further_weimaraner
394,394,further,1d372f6923f0_13,trial_13_tomtit,trial_23_weimaraner,trial_31_bluesedan,trial_32_squat,further_tomtit
395,395,further,1d372f6923f0_22,trial_30_doberman,trial_11_waiting,trial_14_robin,trial_24_white,further_doberman
396,396,further,1d372f6923f0_23,trial_11_waiting,trial_14_robin,trial_24_white,trial_30_doberman,further_waiting
397,397,further,1d372f6923f0_32,trial_32_squat,trial_13_tomtit,trial_23_weimaraner,trial_31_bluesedan,further_squat
398,398,further,67e8a3f5539d_2,trial_31_bluesedan,trial_11_waiting,trial_15_nightingale,trial_23_weimaraner,further_bluesedan
399,399,further,67e8a3f5539d_4,trial_15_nightingale,trial_11_waiting,trial_23_weimaraner,trial_31_bluesedan,further_nightingale
400,400,closer,67e8a3f5539d_8,trial_14_robin,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow,closer_robin
401,401,closer,67e8a3f5539d_10,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,trial_29_sparrow,closer_bluejay
402,402,closer,67e8a3f5539d_12,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,closer_sparrow
403,403,further,67e8a3f5539d_14,trial_3_redantique,trial_19_pigeon,trial_30_doberman,trial_32_squat,further_redantique
404,404,closer,67e8a3f5539d_18,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_cuckoo
405,405,further,67e8a3f5539d_19,trial_11_waiting,trial_15_nightingale,trial_23_weimaraner,trial_31_bluesedan,further_waiting
406,406,further,67e8a3f5539d_22,trial_19_pigeon,trial_30_doberman,trial_32_squat,trial_3_redantique,further_pigeon
407,407,further,67e8a3f5539d_23,trial_32_squat,trial_19_pigeon,trial_30_doberman,trial_3_redantique,further_squat
408,408,further,67e8a3f5539d_30,trial_30_doberman,trial_19_pigeon,trial_32_squat,trial_3_redantique,further_doberman
409,409,further,67e8a3f5539d_31,trial_23_weimaraner,trial_11_waiting,trial_15_nightingale,trial_31_bluesedan,further_weimaraner
410,410,closer,e9de387ab0b5_6,trial_10_beetle,trial_17_redsport,trial_1_bluesport,trial_6_hatchback,closer_beetle
411,411,further,e9de387ab0b5_7,trial_23_weimaraner,trial_14_robin,trial_32_squat,trial_3_redantique,further_weimaraner
412,412,further,e9de387ab0b5_8,trial_32_squat,trial_14_robin,trial_23_weimaraner,trial_3_redantique,further_squat
413,413,closer,e9de387ab0b5_15,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_1_bluesport,closer_hatchback
414,414,further,e9de387ab0b5_16,trial_25_goldenretriever,trial_12_bluejay,trial_31_bluesedan,trial_4_straight,further_goldenretriever
415,415,further,e9de387ab0b5_18,trial_31_bluesedan,trial_12_bluejay,trial_25_goldenretriever,trial_4_straight,further_bluesedan
416,416,further,e9de387ab0b5_20,trial_14_robin,trial_23_weimaraner,trial_32_squat,trial_3_redantique,further_robin
417,417,further,e9de387ab0b5_23,trial_4_straight,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,further_straight
418,418,further,e9de387ab0b5_25,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,trial_4_straight,further_bluejay
419,419,closer,e9de387ab0b5_26,trial_17_redsport,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_redsport
420,420,further,e9de387ab0b5_30,trial_3_redantique,trial_14_robin,trial_23_weimaraner,trial_32_squat,further_redantique
421,421,closer,e9de387ab0b5_32,trial_1_bluesport,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_bluesport
422,422,further,2e74803e940d_1,trial_11_waiting,trial_14_robin,trial_18_pug,trial_9_brown,further_waiting
423,423,further,2e74803e940d_2,trial_2_bullmastiff,trial_20_cuckoo,trial_3_redantique,trial_5_inlay,further_bullmastiff
424,424,further,2e74803e940d_3,trial_15_nightingale,trial_22_leather,trial_24_white,trial_7_basset,further_nightingale
425,425,closer,2e74803e940d_6,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,trial_26_crow,closer_bluejay
426,426,closer,2e74803e940d_7,trial_13_tomtit,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_tomtit
427,427,further,2e74803e940d_10,trial_20_cuckoo,trial_2_bullmastiff,trial_3_redantique,trial_5_inlay,further_cuckoo
428,428,further,2e74803e940d_11,trial_22_leather,trial_15_nightingale,trial_24_white,trial_7_basset,further_leather
429,429,closer,2e74803e940d_13,trial_19_pigeon,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_pigeon
430,430,further,2e74803e940d_14,trial_9_brown,trial_11_waiting,trial_14_robin,trial_18_pug,further_brown
431,431,closer,2e74803e940d_15,trial_10_beetle,trial_17_redsport,trial_1_bluesport,trial_6_hatchback,closer_beetle
432,432,closer,2e74803e940d_16,trial_1_bluesport,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_bluesport
433,433,closer,2e74803e940d_17,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_1_bluesport,closer_hatchback
434,434,further,2e74803e940d_20,trial_5_inlay,trial_20_cuckoo,trial_2_bullmastiff,trial_3_redantique,further_inlay
435,435,further,2e74803e940d_22,trial_7_basset,trial_15_nightingale,trial_22_leather,trial_24_white,further_basset
436,436,further,2e74803e940d_23,trial_3_redantique,trial_20_cuckoo,trial_2_bullmastiff,trial_5_inlay,further_redantique
437,437,further,2e74803e940d_26,trial_24_white,trial_15_nightingale,trial_22_leather,trial_7_basset,further_white
438,438,further,2e74803e940d_27,trial_18_pug,trial_11_waiting,trial_14_robin,trial_9_brown,further_pug
439,439,further,2e74803e940d_29,trial_14_robin,trial_11_waiting,trial_18_pug,trial_9_brown,further_robin
440,440,closer,2e74803e940d_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,closer_crow
441,441,further,e7e2225bac12_1,trial_9_brown,trial_18_pug,trial_19_pigeon,trial_27_sling,further_brown
442,442,closer,e7e2225bac12_4,trial_25_goldenretriever,trial_16_bloodhound,trial_30_doberman,trial_7_basset,closer_goldenretriever
443,443,closer,e7e2225bac12_5,trial_6_hatchback,trial_17_redsport,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
444,444,closer,e7e2225bac12_6,trial_20_cuckoo,trial_14_robin,trial_15_nightingale,trial_29_sparrow,closer_cuckoo
445,445,further,e7e2225bac12_7,trial_18_pug,trial_19_pigeon,trial_27_sling,trial_9_brown,further_pug
446,446,closer,e7e2225bac12_9,trial_29_sparrow,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_sparrow
447,447,closer,e7e2225bac12_10,trial_32_squat,trial_21_woven,trial_22_leather,trial_5_inlay,closer_squat
448,448,closer,e7e2225bac12_11,trial_21_woven,trial_22_leather,trial_32_squat,trial_5_inlay,closer_woven
449,449,closer,e7e2225bac12_14,trial_30_doberman,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_doberman
450,450,closer,e7e2225bac12_16,trial_1_bluesport,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
451,451,further,e7e2225bac12_17,trial_27_sling,trial_18_pug,trial_19_pigeon,trial_9_brown,further_sling
452,452,closer,e7e2225bac12_18,trial_15_nightingale,trial_14_robin,trial_20_cuckoo,trial_29_sparrow,closer_nightingale
453,453,closer,e7e2225bac12_20,trial_5_inlay,trial_21_woven,trial_22_leather,trial_32_squat,closer_inlay
454,454,closer,e7e2225bac12_21,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,trial_29_sparrow,closer_robin
455,455,further,e7e2225bac12_23,trial_4_straight,trial_12_bluejay,trial_23_weimaraner,trial_3_redantique,further_straight
456,456,further,e7e2225bac12_24,trial_12_bluejay,trial_23_weimaraner,trial_3_redantique,trial_4_straight,further_bluejay
457,457,further,e7e2225bac12_25,trial_19_pigeon,trial_18_pug,trial_27_sling,trial_9_brown,further_pigeon
458,458,further,e7e2225bac12_26,trial_23_weimaraner,trial_12_bluejay,trial_3_redantique,trial_4_straight,further_weimaraner
459,459,further,e7e2225bac12_27,trial_3_redantique,trial_12_bluejay,trial_23_weimaraner,trial_4_straight,further_redantique
460,460,closer,e7e2225bac12_30,trial_22_leather,trial_21_woven,trial_32_squat,trial_5_inlay,closer_leather
461,461,closer,e7e2225bac12_32,trial_16_bloodhound,trial_25_goldenretriever,trial_30_doberman,trial_7_basset,closer_bloodhound
462,462,closer,2a61d8a3622d_1,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
463,463,further,2a61d8a3622d_6,trial_32_squat,trial_10_beetle,trial_13_tomtit,trial_23_weimaraner,further_squat
464,464,closer,2a61d8a3622d_7,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
465,465,further,2a61d8a3622d_8,trial_10_beetle,trial_13_tomtit,trial_23_weimaraner,trial_32_squat,further_beetle
466,466,further,2a61d8a3622d_9,trial_23_weimaraner,trial_10_beetle,trial_13_tomtit,trial_32_squat,further_weimaraner
467,467,closer,2a61d8a3622d_13,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,closer_basset
468,468,further,2a61d8a3622d_25,trial_13_tomtit,trial_10_beetle,trial_23_weimaraner,trial_32_squat,further_tomtit
469,469,closer,2a61d8a3622d_26,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
470,470,closer,2a61d8a3622d_28,trial_28_chihuahua,trial_16_bloodhound,trial_2_bullmastiff,trial_7_basset,closer_chihuahua
471,471,closer,2a61d8a3622d_32,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
472,472,further,2a7d3b392127_1,trial_16_bloodhound,trial_11_waiting,trial_12_bluejay,trial_17_redsport,further_bloodhound
473,473,closer,2a7d3b392127_3,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
474,474,closer,2a7d3b392127_11,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_white
475,475,further,2a7d3b392127_12,trial_26_crow,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_crow
476,476,further,2a7d3b392127_15,trial_5_inlay,trial_23_weimaraner,trial_26_crow,trial_31_bluesedan,further_inlay
477,477,further,2a7d3b392127_16,trial_31_bluesedan,trial_23_weimaraner,trial_26_crow,trial_5_inlay,further_bluesedan
478,478,further,2a7d3b392127_20,trial_12_bluejay,trial_11_waiting,trial_16_bloodhound,trial_17_redsport,further_bluejay
479,479,further,2a7d3b392127_22,trial_17_redsport,trial_11_waiting,trial_12_bluejay,trial_16_bloodhound,further_redsport
480,480,further,2a7d3b392127_23,trial_23_weimaraner,trial_26_crow,trial_31_bluesedan,trial_5_inlay,further_weimaraner
481,481,further,2a7d3b392127_24,trial_11_waiting,trial_12_bluejay,trial_16_bloodhound,trial_17_redsport,further_waiting
482,482,closer,fcb7cf68ddba_1,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
483,483,closer,fcb7cf68ddba_5,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight,closer_knob
484,484,further,fcb7cf68ddba_14,trial_24_white,trial_15_nightingale,trial_27_sling,trial_7_basset,further_white
485,485,closer,fcb7cf68ddba_19,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
486,486,further,fcb7cf68ddba_20,trial_15_nightingale,trial_24_white,trial_27_sling,trial_7_basset,further_nightingale
487,487,further,fcb7cf68ddba_24,trial_27_sling,trial_15_nightingale,trial_24_white,trial_7_basset,further_sling
488,488,further,fcb7cf68ddba_26,trial_7_basset,trial_15_nightingale,trial_24_white,trial_27_sling,further_basset
489,489,closer,fcb7cf68ddba_27,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_30_doberman,closer_chihuahua
490,490,closer,fcb7cf68ddba_30,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
491,491,closer,fcb7cf68ddba_31,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob,closer_straight
492,492,closer,fcb7cf68ddba_32,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob,closer_waiting
493,493,closer,7cc820eaccb0_1,trial_9_brown,trial_10_beetle,trial_1_bluesport,trial_3_redantique,closer_brown
494,494,further,7cc820eaccb0_2,trial_18_pug,trial_11_waiting,trial_13_tomtit,trial_31_bluesedan,further_pug
495,495,closer,7cc820eaccb0_7,trial_1_bluesport,trial_10_beetle,trial_3_redantique,trial_9_brown,closer_bluesport
496,496,further,7cc820eaccb0_16,trial_20_cuckoo,trial_17_redsport,trial_27_sling,trial_7_basset,further_cuckoo
497,497,further,7cc820eaccb0_17,trial_27_sling,trial_17_redsport,trial_20_cuckoo,trial_7_basset,further_sling
498,498,further,7cc820eaccb0_18,trial_13_tomtit,trial_11_waiting,trial_18_pug,trial_31_bluesedan,further_tomtit
499,499,further,7cc820eaccb0_19,trial_7_basset,trial_17_redsport,trial_20_cuckoo,trial_27_sling,further_basset
500,500,further,7cc820eaccb0_20,trial_11_waiting,trial_13_tomtit,trial_18_pug,trial_31_bluesedan,further_waiting
501,501,further,7cc820eaccb0_24,trial_31_bluesedan,trial_11_waiting,trial_13_tomtit,trial_18_pug,further_bluesedan
502,502,closer,7cc820eaccb0_26,trial_10_beetle,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_beetle
503,503,further,7cc820eaccb0_28,trial_17_redsport,trial_20_cuckoo,trial_27_sling,trial_7_basset,further_redsport
504,504,closer,7cc820eaccb0_31,trial_3_redantique,trial_10_beetle,trial_1_bluesport,trial_9_brown,closer_redantique
505,505,closer,8069d67a2b47_1,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay,closer_waiting
506,506,further,8069d67a2b47_13,trial_19_pigeon,trial_18_pug,trial_3_redantique,trial_8_knob,further_pigeon
507,507,further,8069d67a2b47_15,trial_8_knob,trial_18_pug,trial_19_pigeon,trial_3_redantique,further_knob
508,508,closer,8069d67a2b47_16,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,trial_29_sparrow,closer_bluejay
509,509,closer,8069d67a2b47_18,trial_13_tomtit,trial_12_bluejay,trial_15_nightingale,trial_29_sparrow,closer_tomtit
510,510,further,8069d67a2b47_22,trial_3_redantique,trial_18_pug,trial_19_pigeon,trial_8_knob,further_redantique
511,511,closer,8069d67a2b47_24,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_leather
512,512,closer,8069d67a2b47_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_straight
513,513,further,8069d67a2b47_31,trial_18_pug,trial_19_pigeon,trial_3_redantique,trial_8_knob,further_pug
514,514,closer,d188a9a7c4b5_9,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,trial_29_sparrow,closer_robin
515,515,closer,d188a9a7c4b5_19,trial_29_sparrow,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_sparrow
516,516,closer,d188a9a7c4b5_26,trial_20_cuckoo,trial_14_robin,trial_15_nightingale,trial_29_sparrow,closer_cuckoo
517,517,closer,d188a9a7c4b5_31,trial_15_nightingale,trial_14_robin,trial_20_cuckoo,trial_29_sparrow,closer_nightingale
518,518,further,247478e1ce8d_2,trial_21_woven,trial_15_nightingale,trial_18_pug,trial_3_redantique,further_woven
519,519,further,247478e1ce8d_3,trial_18_pug,trial_15_nightingale,trial_21_woven,trial_3_redantique,further_pug
520,520,closer,247478e1ce8d_7,trial_2_bullmastiff,trial_23_weimaraner,trial_25_goldenretriever,trial_7_basset,closer_bullmastiff
521,521,closer,247478e1ce8d_8,trial_25_goldenretriever,trial_23_weimaraner,trial_2_bullmastiff,trial_7_basset,closer_goldenretriever
522,522,further,247478e1ce8d_11,trial_3_redantique,trial_15_nightingale,trial_18_pug,trial_21_woven,further_redantique
523,523,closer,247478e1ce8d_13,trial_23_weimaraner,trial_25_goldenretriever,trial_2_bullmastiff,trial_7_basset,closer_weimaraner
524,524,closer,247478e1ce8d_17,trial_7_basset,trial_23_weimaraner,trial_25_goldenretriever,trial_2_bullmastiff,closer_basset
525,525,closer,247478e1ce8d_21,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
526,526,closer,247478e1ce8d_23,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_pigeon
527,527,further,247478e1ce8d_27,trial_15_nightingale,trial_18_pug,trial_21_woven,trial_3_redantique,further_nightingale
528,528,closer,247478e1ce8d_28,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
529,529,closer,247478e1ce8d_30,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_bluejay
530,530,further,3fac34c1563f_2,trial_14_robin,trial_1_bluesport,trial_23_weimaraner,trial_4_straight,further_robin
531,531,further,3fac34c1563f_5,trial_27_sling,trial_13_tomtit,trial_17_redsport,trial_7_basset,further_sling
532,532,closer,3fac34c1563f_6,trial_21_woven,trial_11_waiting,trial_22_leather,trial_8_knob,closer_woven
533,533,closer,3fac34c1563f_7,trial_25_goldenretriever,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_goldenretriever
534,534,further,3fac34c1563f_8,trial_1_bluesport,trial_14_robin,trial_23_weimaraner,trial_4_straight,further_bluesport
535,535,closer,3fac34c1563f_11,trial_22_leather,trial_11_waiting,trial_21_woven,trial_8_knob,closer_leather
536,536,further,3fac34c1563f_13,trial_23_weimaraner,trial_14_robin,trial_1_bluesport,trial_4_straight,further_weimaraner
537,537,closer,3fac34c1563f_15,trial_11_waiting,trial_21_woven,trial_22_leather,trial_8_knob,closer_waiting
538,538,further,3fac34c1563f_16,trial_17_redsport,trial_13_tomtit,trial_27_sling,trial_7_basset,further_redsport
539,539,further,3fac34c1563f_19,trial_13_tomtit,trial_17_redsport,trial_27_sling,trial_7_basset,further_tomtit
540,540,further,3fac34c1563f_21,trial_7_basset,trial_13_tomtit,trial_17_redsport,trial_27_sling,further_basset
541,541,closer,3fac34c1563f_22,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,trial_30_doberman,closer_pug
542,542,closer,3fac34c1563f_27,trial_8_knob,trial_11_waiting,trial_21_woven,trial_22_leather,closer_knob
543,543,further,3fac34c1563f_28,trial_4_straight,trial_14_robin,trial_1_bluesport,trial_23_weimaraner,further_straight
544,544,closer,3fac34c1563f_29,trial_30_doberman,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,closer_doberman
545,545,further,af88c375d43a_21,trial_24_white,trial_15_nightingale,trial_2_bullmastiff,trial_5_inlay,further_white
546,546,further,af88c375d43a_25,trial_1_bluesport,trial_14_robin,trial_22_leather,trial_23_weimaraner,further_bluesport
547,547,further,af88c375d43a_27,trial_15_nightingale,trial_24_white,trial_2_bullmastiff,trial_5_inlay,further_nightingale
548,548,further,af88c375d43a_28,trial_23_weimaraner,trial_14_robin,trial_1_bluesport,trial_22_leather,further_weimaraner
549,549,further,af88c375d43a_29,trial_14_robin,trial_1_bluesport,trial_22_leather,trial_23_weimaraner,further_robin
550,550,further,af88c375d43a_30,trial_2_bullmastiff,trial_15_nightingale,trial_24_white,trial_5_inlay,further_bullmastiff
551,551,further,af88c375d43a_31,trial_22_leather,trial_14_robin,trial_1_bluesport,trial_23_weimaraner,further_leather
552,552,further,af88c375d43a_32,trial_5_inlay,trial_15_nightingale,trial_24_white,trial_2_bullmastiff,further_inlay
553,553,further,0f3dadf71345_11,trial_32_squat,trial_20_cuckoo,trial_2_bullmastiff,trial_9_brown,further_squat
554,554,closer,0f3dadf71345_16,trial_11_waiting,trial_4_straight,trial_5_inlay,trial_8_knob,closer_waiting
555,555,closer,0f3dadf71345_18,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset,closer_goldenretriever
556,556,closer,0f3dadf71345_20,trial_7_basset,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_basset
557,557,further,0f3dadf71345_21,trial_20_cuckoo,trial_2_bullmastiff,trial_32_squat,trial_9_brown,further_cuckoo
558,558,further,0f3dadf71345_23,trial_9_brown,trial_20_cuckoo,trial_2_bullmastiff,trial_32_squat,further_brown
559,559,closer,0f3dadf71345_24,trial_23_weimaraner,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_weimaraner
560,560,closer,0f3dadf71345_26,trial_8_knob,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_knob
561,561,further,0f3dadf71345_27,trial_2_bullmastiff,trial_20_cuckoo,trial_32_squat,trial_9_brown,further_bullmastiff
562,562,closer,0f3dadf71345_28,trial_4_straight,trial_11_waiting,trial_5_inlay,trial_8_knob,closer_straight
563,563,closer,0f3dadf71345_30,trial_5_inlay,trial_11_waiting,trial_4_straight,trial_8_knob,closer_inlay
564,564,further,fbb1a309c5d9_4,trial_17_redsport,trial_15_nightingale,trial_2_bullmastiff,trial_4_straight,further_redsport
565,565,closer,fbb1a309c5d9_12,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_30_doberman,closer_chihuahua
566,566,closer,fbb1a309c5d9_16,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
567,567,closer,fbb1a309c5d9_20,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
568,568,further,fbb1a309c5d9_22,trial_4_straight,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff,further_straight
569,569,further,fbb1a309c5d9_24,trial_2_bullmastiff,trial_15_nightingale,trial_17_redsport,trial_4_straight,further_bullmastiff
570,570,closer,fbb1a309c5d9_25,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
571,571,closer,fbb1a309c5d9_27,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
573,573,closer,fbb1a309c5d9_31,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
574,574,further,7bf13a56bbb7_1,trial_17_redsport,trial_12_bluejay,trial_27_sling,trial_28_chihuahua,further_redsport
575,575,closer,7bf13a56bbb7_2,trial_4_straight,trial_21_woven,trial_5_inlay,trial_8_knob,closer_straight
576,576,further,7bf13a56bbb7_7,trial_6_hatchback,trial_11_waiting,trial_15_nightingale,trial_30_doberman,further_hatchback
577,577,further,7bf13a56bbb7_11,trial_15_nightingale,trial_11_waiting,trial_30_doberman,trial_6_hatchback,further_nightingale
578,578,closer,7bf13a56bbb7_13,trial_8_knob,trial_21_woven,trial_4_straight,trial_5_inlay,closer_knob
579,579,closer,7bf13a56bbb7_17,trial_21_woven,trial_4_straight,trial_5_inlay,trial_8_knob,closer_woven
580,580,further,7bf13a56bbb7_18,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_28_chihuahua,further_sling
581,581,further,7bf13a56bbb7_19,trial_30_doberman,trial_11_waiting,trial_15_nightingale,trial_6_hatchback,further_doberman
582,582,closer,7bf13a56bbb7_20,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset,closer_goldenretriever
583,583,further,7bf13a56bbb7_23,trial_11_waiting,trial_15_nightingale,trial_30_doberman,trial_6_hatchback,further_waiting
584,584,closer,7bf13a56bbb7_24,trial_5_inlay,trial_21_woven,trial_4_straight,trial_8_knob,closer_inlay
585,585,further,7bf13a56bbb7_25,trial_28_chihuahua,trial_12_bluejay,trial_17_redsport,trial_27_sling,further_chihuahua
